개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,건물총층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
3200000,3200000-214-1987-00001,1987-07-10,,01,영업/정상,01,영업,,,,,02 8844655,329.85,151-848,서울특별시 관악구 봉천동 854-8번지,서울특별시 관악구 남부순환로224길 31 (봉천동),08788,조은집,2018-01-15 15:28:46,I,2018-08-31 23:59:59.0,숙박업(생활),195798.482688281,441918.410079156,숙박업(생활),4,1,5,2,4,0,0,0,15,,,,,,,자가,,0,0,,,N
3200000,3200000-214-2003-00001,2003-01-06,,01,영업/정상,01,영업,,,,,02 8722277,2466.50,151-836,서울특별시 관악구 봉천동 863-12번지,서울특별시 관악구 관악로13길 8 (봉천동),08787,노르웨이의숲,2018-09-21 15:30:41,U,2018-09-21 23:59:59.0,숙박업(생활),195666.536869502,441920.607974551,숙박업(생활),9,1,10,1,9,1,1,0,49,,,,,,,자가,,0,0,,,N
3200000,3200000-201-2000-00177,2000-01-07,,01,영업/정상,01,영업,,,,,02 8785830,193.30,151-892,서울특별시 관악구 신림동 1433-36,서울특별시 관악구 신림로63길 9 (신림동),08759,백두강산,2025-07-24 10:26:36,U,2025-07-26 02:40:00.0,여관업,193649.313171487,442481.007638064,여관업,3,1,4,1,3,1,1,2,11,,,,,,,자가,,0,0,,,N
3200000,3200000-201-2001-00138,2001-04-19,,01,영업/정상,01,영업,,,,,02 8717989,483.06,151-836,서울특별시 관악구 봉천동 868-2,서울특별시 관악구 남부순환로220길 16 (봉천동),08787,휠모텔,2023-11-09 14:46:40,U,2023-11-11 02:40:00.0,여관업,195641.591345747,442039.443143661,여관업,5,1,6,1,5,1,1,0,19,,,,,,,임대,,0,0,,,N
3200000,3200000-201-1986-00231,1986-11-05,,01,영업/정상,01,영업,,,,,02 8827620,244.95,151-930,서울특별시 관악구 신림동 1639-5,서울특별시 관악구 관천로 42 (신림동),08776,SU모텔,2023-12-21 15:12:31,U,2023-12-23 02:40:00.0,여관업,193497.548955161,442364.44119214,여관업,4,1,5,1,4,1,1,3,10,,,,,,,자가,,0,0,,,N
3200000,3200000-201-1983-00121,1983-09-12,,01,영업/정상,01,영업,,,,,02 8733337,381.03,151-892,서울특별시 관악구 신림동 1431-21,서울특별시 관악구 신림동1길 25 (신림동),08760,아로마호텔,2025-02-25 13:49:46,U,2025-02-27 02:40:00.0,여관업,193622.705143508,442683.01476769,여관업,5,1,6,1,5,1,1,3,20,,,,,,,임대,,0,0,,,N
3200000,3200000-201-1998-00398,1998-12-18,,01,영업/정상,01,영업,,,,,0269587477,1190.37,151-801,서울특별시 관악구 남현동 602-3,서울특별시 관악구 승방2길 29 (남현동),08807,필름37.2 호텔,2024-03-29 15:33:33,U,2024-03-31 02:40:00.0,일반호텔,198240.30568208,441433.723482197,일반호텔,9,1,10,1,9,1,1,0,40,,,,,,,,,0,0,,,N
3200000,3200000-201-1972-00307,1972-10-27,,01,영업/정상,01,영업,,,,,02 8719370,141.69,151-865,서울특별시 관악구 신림동 391-5,서울특별시 관악구 양지1길 7 (신림동),08846,인베니아,2023-11-08 17:12:00,U,2023-11-11 02:40:00.0,여인숙업,193928.935807634,441012.756896948,여인숙업,2,0,2,1,2,0,0,10,0,,,,,,,자가,,0,0,,,N
3200000,3200000-201-2001-00291,2001-07-24,,01,영업/정상,01,영업,,,,,02 8896671,276.53,151-809,서울특별시 관악구 봉천동 62-27,서울특별시 관악구 관악로 208-28 (봉천동),08737,에펠 호스텔,2025-10-10 15:03:16,U,2025-10-12 02:40:00.0,여관업,195923.641757858,442288.855533099,여관업,4,1,5,1,4,1,1,2,14,,,,,,,자가,,0,0,,,N
3200000,3200000-201-1978-00007,1978-01-11,,01,영업/정상,01,영업,,,,,02 8742366,284.22,151-841,서울특별시 관악구 봉천동 894-12,서울특별시 관악구 남부순환로 1770-6 (봉천동),08786,명동파크,2023-11-09 13:03:05,U,2023-11-11 02:40:00.0,여관업,195210.240912665,442144.592039599,여관업,2,1,3,1,2,1,1,2,15,,,,,,,임대,,0,0,,,N
3200000,3200000-201-1999-00266,1999-10-18,,01,영업/정상,01,영업,,,,,02 8893033,260.41,151-892,서울특별시 관악구 신림동 1433-89,서울특별시 관악구 남부순환로 1593-6 (신림동),08759,아람장,2023-11-09 10:38:05,U,2023-11-11 02:40:00.0,여관업,193527.252060955,442468.267453303,여관업,4,1,5,1,4,1,1,2,10,,,,,,,자가,,0,0,,,N
3200000,3200000-201-1986-00145,1986-11-15,,01,영업/정상,01,영업,,,,,02 8888256,3566.89,151-890,서울특별시 관악구 신림동 1422-31,서울특별시 관악구 신림로64길 16 (신림동),08754,포도모텔,2023-11-09 08:53:00,U,2023-11-11 02:40:00.0,여관업,193796.499920643,442525.99298378,여관업,9,2,11,1,9,1,2,0,56,,,,,,,자가,,0,0,,,N
3200000,3200000-201-1987-00086,1987-11-28,,01,영업/정상,01,영업,,,,,02 8878100,1150.82,151-848,서울특별시 관악구 봉천동 856-8,서울특별시 관악구 남부순환로224길 32 (봉천동),08788,ZIP MOTEL,2024-12-26 09:48:18,U,2024-12-28 02:40:00.0,일반호텔,195774.025190577,441924.815228172,일반호텔,5,1,6,1,5,1,1,2,38,,,,,,,임대,,0,0,,,N
3200000,3200000-201-2001-00226,2001-03-26,,01,영업/정상,01,영업,,,,,02 8851355,466.32,151-892,서울특별시 관악구 신림동 1431-27,서울특별시 관악구 신림동1길 17 (신림동),08760,황금모텔,2025-04-03 13:49:17,U,2025-04-05 02:40:00.0,여관업,193602.593003452,442725.471423287,여관업,4,1,5,1,4,1,1,3,13,,,,,,,,,0,0,,,N
3200000,3200000-214-2021-00001,2021-04-22,,01,영업/정상,01,영업,,,,,,1112.70,151-892,서울특별시 관악구 신림동 1432-44 송호,"서울특별시 관악구 신림동3길 25, 송호 (신림동)",08760,송호,2021-04-23 14:59:13,I,2021-04-24 00:22:57.0,숙박업(생활),193558.091414956,442674.518363056,숙박업(생활),11,1,12,0,0,0,0,0,48,,,,,,,,,0,0,,,N
3200000,3200000-201-2018-00004,2018-10-29,,01,영업/정상,01,영업,,,,,,803.11,151-892,서울특별시 관악구 신림동 1432-14번지,서울특별시 관악구 신림동1길 6-5 (신림동),08760,그랑블루,2018-10-29 15:22:20,I,2018-10-31 02:36:20.0,관광호텔,193549.841183338,442753.65108589,관광호텔,11,1,12,2,11,0,0,38,0,,,,,,,자가,,0,0,,,N
3200000,3200000-214-2023-00001,2023-09-22,,01,영업/정상,01,영업,,,,,02 877 2667,993.19,151-836,서울특별시 관악구 봉천동 866-1,"서울특별시 관악구 관악로15길 17, B동 (봉천동)",08787,생활숙박하운드호텔,2023-11-08 10:39:57,U,2023-11-11 02:40:00.0,숙박업(생활),195636.857060999,441997.82629268,숙박업(생활),1,12,13,1,12,0,0,34,0,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2004-00001,2004-08-11,,01,영업/정상,01,영업,,,,,0234871700,2929.95,137-876,서울특별시 서초구 서초동 1595-5,서울특별시 서초구 효령로55길 59 (서초동),06651,호텔 브릭(HOTEL BRICK),2025-09-01 09:18:06,U,2025-09-03 02:40:00.0,일반호텔,201159.113415162,442803.71261444,일반호텔,10,2,12,1,10,0,2,0,41,,,,,,,,,0,0,,,N
3210000,3210000-201-1982-00067,1982-06-13,,01,영업/정상,01,영업,,,,,02  514 5347,630.00,137-810,서울특별시 서초구 반포동 748,서울특별시 서초구 사평대로57길 12 (반포동),06541,봄 호텔,2022-01-17 10:19:00,U,2022-01-19 02:40:00.0,여관업,201999.132879962,444756.467286405,여관업,1,0,1,0,0,0,0,0,12,,,,,,,,,0,0,,,N
3210000,3210000-201-2015-00002,2015-06-16,,01,영업/정상,01,영업,,,,,69368100,6483.85,137-863,서울특별시 서초구 서초동 1361-10 4층 ~ 19층,"서울특별시 서초구 강남대로 259, 4층 ~ 19층 (서초동)",06730,Hotel Peyto(호텔 페이토),2025-12-09 09:53:15,U,2025-12-11 02:40:00.0,관광호텔,202817.237867025,442707.480756284,관광호텔,1,0,1,4,19,0,0,0,189,,,,,,,자가,,0,0,,,Y
3210000,3210000-214-2014-00002,2014-04-15,,01,영업/정상,01,영업,,,,,5807500,8699.14,137-070,"서울특별시 서초구 서초동 1330-4 ,5호 3층~12층","서울특별시 서초구 서초대로74길 49, 3층~12층 (서초동)",06626,강남아르누보씨티호텔,2023-08-08 15:20:27,U,2023-08-10 02:40:00.0,숙박업(생활),202414.607737359,443479.513965293,숙박업(생활),1,0,1,3,12,0,0,0,178,,,,,,,임대,,0,0,,,Y
3210000,3210000-201-1972-00016,1972-07-05,,01,영업/정상,01,영업,,,,,,97.75,137-852,서울특별시 서초구 방배동 1775 (1층~2층),서울특별시 서초구 서초대로1길 19-7 (방배동),06567,서울여인숙,2023-04-28 16:01:48,U,2023-04-30 02:40:00.0,여인숙업,198407.171233999,442856.500523556,여인숙업,1,0,1,1,2,0,0,12,0,,,,,,,,,0,0,,,N
3210000,3210000-214-2014-00004,2014-10-02,,01,영업/정상,01,영업,,,,,5561303,7349.52,137-070,"서울특별시 서초구 서초동 1303-14 , 15호 3층 ~ 14층","서울특별시 서초구 사평대로58길 12, 3층 ~ 14층 (서초동)",06611,오클라우드 호텔,2023-02-09 17:07:21,U,2023-02-11 02:40:00.0,숙박업(생활),202035.580024287,444536.961222734,숙박업(생활),1,0,1,3,14,0,0,0,192,,,,,,,자가,,0,0,,,Y
3210000,3210000-201-2003-00005,2003-05-19,,01,영업/정상,01,영업,,,,,,2827.00,137-876,서울특별시 서초구 서초동 1594-5,서울특별시 서초구 효령로53길 40 (서초동),06651,라바호텔,2024-07-03 12:50:14,U,2024-07-05 02:40:00.0,일반호텔,201134.563216022,442700.024256176,일반호텔,10,3,13,2,6,0,0,0,68,,,,,,,자가,,0,0,,,N
3210000,3210000-201-1982-00046,1982-04-03,,01,영업/정상,01,영업,,,,,02 5362361,646.00,137-828,서울특별시 서초구 방배동 751-8,서울특별시 서초구 동광로19길 139 (방배동),06552,블루문모텔,2021-01-14 10:39:46,U,2021-01-16 02:40:00.0,여관업,198671.876731533,443965.867514309,여관업,1,0,1,0,0,0,0,6,23,,,,,,,,,0,0,,,N
3210000,3210000-201-1974-00025,1974-06-29,,01,영업/정상,01,영업,,,,,5730163,246.00,137-887,"서울특별시 서초구 양재동 8-11 1층, 2층, 3층","서울특별시 서초구 남부순환로358길 26, 1층, 2층, 3층 (양재동)",06738,30Month hotel,2021-12-22 16:14:13,U,2021-12-24 02:40:00.0,여관업,203351.410678606,442432.723351408,여관업,1,0,1,1,3,0,0,2,21,,,,,,,,,0,0,,,N
3210000,3210000-214-2023-00002,2023-09-11,,01,영업/정상,01,영업,,,,,0216447694,2766.43,137-876,서울특별시 서초구 서초동 1591-8,서울특별시 서초구 반포대로16길 30 (서초동),06652,르컬렉티브 강남 예술의전당 로이움,2026-03-20 15:30:22,U,2026-03-22 02:40:00.0,숙박업(생활),201036.631861637,442668.649726901,숙박업(생활),18,5,23,0,0,0,0,0,83,,,,,,,임대,,0,0,,,N
3210000,3210000-214-2026-00002,2026-03-05,,01,영업/정상,01,영업,,,,,,4056.58,137-876,서울특별시 서초구 서초동 1591-6,서울특별시 서초구 반포대로16길 30 (서초동),06652,유에이치플랫 더 서초 신관,2026-03-05 15:02:28,I,2026-03-07 00:20:02.0,숙박업(생활),201047.631856303,442639.768339294,숙박업(생활),1,0,1,0,0,0,0,0,123,,,,,,,,,0,0,,,N
3210000,3210000-201-2025-00001,2025-12-19,,01,영업/정상,01,영업,,,,,,593.92,137-860,"서울특별시 서초구 서초동 1337-40 몽헤브B 2층,3층","서울특별시 서초구 효령로79길 28, 몽헤브B 2층,3층 (서초동)",06627,루트인(몽헤브케빈즈),2025-12-19 10:18:30,I,2025-12-21 00:20:02.0,숙박업 기타,,,숙박업 기타,1,0,1,2,3,0,0,0,4,,,,,,,임대,,0,0,,,N
3210000,3210000-214-2025-00002,2025-08-22,,01,영업/정상,01,영업,,,,,,1503.25,137-876,서울특별시 서초구 서초동 1595-1 지젤시그니티 서초,"서울특별시 서초구 효령로53길 50, 지젤시그니티 서초 (서초동)",06651,주식회사 르호텔드서초,2026-02-20 16:01:43,U,2026-02-22 02:40:00.0,숙박업(생활),201096.166530262,442769.552530239,숙박업(생활),1,0,1,0,0,0,0,0,33,,,,,,,임대,,0,0,,,N
3210000,3210000-214-2022-00003,2022-11-28,,01,영업/정상,01,영업,,,,,,4284.15,137-876,서울특별시 서초구 서초동 1595-1 지젤시그니티 서초,"서울특별시 서초구 효령로53길 50, 지젤시그니티 서초 (서초동)",06651,유에이치 플랫 더 서초(UH FLAT The Seocho),2025-08-14 11:04:18,U,2025-08-17 02:40:00.0,숙박업(생활),201096.166530262,442769.552530239,숙박업(생활),1,0,1,2,17,0,0,0,102,,,,,,,임대,,0,0,,,N
3210000,3210000-214-2023-00001,2023-01-30,,01,영업/정상,01,영업,,,,,,2405.27,137-876,서울특별시 서초구 서초동 1595-1 지젤시그니티 서초,"서울특별시 서초구 효령로53길 50, 지젤시그니티 서초 (서초동)",06651,지젤 스위트룸 서초(ZIZEL SUITE ROOM SEOCHO),2025-12-01 17:40:56,U,2025-12-03 02:40:00.0,숙박업(생활),201096.166530262,442769.552530239,숙박업(생활),1,0,1,2,17,0,0,0,59,,,,,,,임대,,0,0,,,N
3210000,3210000-214-2022-00002,2022-11-22,,01,영업/정상,01,영업,,,,,0216447694,4303.88,137-876,서울특별시 서초구 서초동 1595-1 지젤시그니티 서초,서울특별시 서초구 효령로53길 50 (서초동),06651,르컬렉티브 강남 예술의전당 시그니티,2025-11-27 11:02:30,U,2025-11-29 02:40:00.0,숙박업(생활),201096.166530262,442769.552530239,숙박업(생활),1,0,1,2,17,0,0,0,92,,,,,,,임대,,0,0,,,N
3210000,3210000-201-2021-00001,2021-06-25,,01,영업/정상,01,영업,,,,,02  580 8500,6536.47,137-863,서울특별시 서초구 서초동 1362-26 3층~17층,서울특별시 서초구 강남대로 253 (서초동),06735,준타워,2021-07-26 10:07:01,U,2021-07-28 02:40:00.0,관광호텔,202827.205726281,442635.958648293,관광호텔,1,0,1,3,17,0,0,0,208,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2018-00004,2018-09-28,,01,영업/정상,01,영업,,,,,0262007300,5445.90,137-160,서울특별시 서초구 신원동 271-21 오라카이 청계산호텔,"서울특별시 서초구 청계산로9길 1-7, 오라카이 청계산호텔 (신원동)",06802,오라카이 청계산호텔,2020-06-29 14:18:11,U,2020-07-01 02:40:00.0,관광호텔,204773.965728195,438573.091945475,관광호텔,5,3,8,2,5,0,0,0,193,,,,,,,자가,,0,0,,,N
3210000,3210000-214-2025-00001,2025-04-23,,01,영업/정상,01,영업,,,,,,1982.81,137-860,서울특별시 서초구 서초동 1337-3 강남역 푸르지오 시티 9층~20층,"서울특별시 서초구 효령로77길 30, 강남역 푸르지오 시티 9층~20층 (서초동)",06627,센트럴 스테이 강남,2025-04-23 15:31:43,I,2025-04-25 00:10:02.0,숙박업(생활),202490.951135929,443272.339332524,숙박업(생활),1,0,1,0,0,0,0,0,84,,,,,,,,,0,0,,,Y
3210000,3210000-201-2018-00001,2018-02-13,,01,영업/정상,01,영업,,,,,02  34741214,735.11,137-881,서울특별시 서초구 서초동 1670-15 영남빌딩 1층~5층,"서울특별시 서초구 서초대로56길 18, 영남빌딩 1층~5층 (서초동)",06633,업플로 호스텔,2023-05-08 10:08:08,U,2023-05-10 02:40:00.0,관광호텔,201434.03210615,443506.579876212,관광호텔,5,1,6,1,5,0,0,0,21,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2000-00010,2000-11-06,,01,영업/정상,01,영업,,,,,02   5822622,1674.00,137-875,서울특별시 서초구 서초동 1574-8,서울특별시 서초구 반포대로28길 97 (서초동),06644,제이에스(J?S)호텔,2021-03-15 12:58:33,U,2021-03-17 02:40:00.0,일반호텔,201117.161225649,443347.245433666,일반호텔,1,0,1,0,0,0,0,0,45,,,,,,,,,0,0,,,N
3210000,3210000-201-1983-00077,1983-01-24,,01,영업/정상,01,영업,,,,,02 5991568,883.00,137-829,서울특별시 서초구 방배동 768-17번지 1~4층,"서울특별시 서초구 방배중앙로 171, 1층~4층 (방배동)",06555,스타일 호텔,2018-07-16 13:49:20,I,2018-08-31 23:59:59.0,일반호텔,198683.89927491,443563.702676281,일반호텔,1,0,1,0,0,0,0,0,38,,,,,,,,,0,0,,,N
3210000,3210000-201-1981-00056,1981-12-22,,01,영업/정상,01,영업,,,,,,602.00,137-841,서울특별시 서초구 방배동 901-2,서울특별시 서초구 방배로 130 (방배동),06664,강남 세븐호스텔,2024-08-26 09:22:55,U,2024-08-28 02:40:00.0,여관업,199502.54514153,442621.229786217,여관업,1,0,1,0,0,0,0,6,20,,,,,,,,,0,0,,,N
3210000,3210000-201-2000-00007,2000-01-19,,01,영업/정상,01,영업,,,,,34731929,703.00,137-862,서울특별시 서초구 서초동 1355-20,서울특별시 서초구 서운로1길 6 (서초동),06733,신트라 호텔,2021-04-06 10:39:58,U,2021-04-08 02:40:00.0,여관업,202513.589059344,442497.764952094,여관업,1,0,1,1,5,0,0,0,32,,,,,,,자가,,0,0,,,N
3210000,3210000-201-1982-00065,1982-11-27,,01,영업/정상,01,영업,,,,,02   5993173,477.00,137-831,서울특별시 서초구 방배동 811-16 1층~3층,"서울특별시 서초구 방배로 200, 1층~3층 (방배동)",06585,M모텔,2022-05-09 14:39:11,U,2022-05-11 02:40:00.0,여관업,199197.96726261,443239.653970188,여관업,1,0,1,1,3,1,1,0,33,,,,,,,,,0,0,,,N
3210000,3210000-201-1981-00067,1981-12-18,,01,영업/정상,01,영업,,,,,67101808,5035.00,137-902,서울특별시 서초구 잠원동 6-1번지,서울특별시 서초구 강남대로107길 6 (잠원동),06524,더리버사이드호텔,2013-04-02 16:17:55,I,2018-08-31 23:59:59.0,관광호텔,201530.475526772,446268.294338007,관광호텔,1,0,1,0,0,0,0,26,158,,,,,,,,,0,0,,,N
3210000,3210000-201-2005-00001,2005-01-03,,01,영업/정상,01,영업,,,,,0234730789,4079.77,137-876,서울특별시 서초구 서초동 1594-6번지 (1층~10층),서울특별시 서초구 반포대로14길 51 (서초동),06651,나인스 호텔,2017-06-08 11:09:11,I,2018-08-31 23:59:59.0,일반호텔,201134.167769249,442675.656113318,일반호텔,10,3,13,1,10,0,0,0,53,,,,,,,임대,,0,0,,,N
3210000,3210000-201-2005-00002,2005-01-06,,01,영업/정상,01,영업,,,,,582 9682,1463.22,137-876,서울특별시 서초구 서초동 1595-7,서울특별시 서초구 효령로55길 51 (서초동),06651,에이치 호텔,2020-06-29 10:03:59,U,2020-07-01 02:40:00.0,일반호텔,201168.600836668,442768.493393949,일반호텔,9,1,10,1,9,0,0,0,34,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2001-00003,2001-06-16,,01,영업/정상,01,영업,,,,,02537 6203,302.00,137-806,서울특별시 서초구 반포동 94-7 (3~5층),서울특별시 서초구 서래로 43 (반포동),06576,스테이 서래,2023-11-28 12:52:44,U,2023-11-30 02:40:00.0,여관업,199771.082126481,444078.241956043,여관업,1,0,1,0,0,0,0,0,24,,,,,,,,,0,0,,,N
3210000,3210000-214-2014-00003,2014-09-23,,01,영업/정상,01,영업,,,,,0234743399,3429.27,137-070,"서울특별시 서초구 서초동 1337-3 ,13호,36호 9층~20층","서울특별시 서초구 효령로77길 30, 9층~20층 (서초동)",06627,어반플레이스 강남,2025-06-12 14:32:46,U,2025-06-15 02:40:00.0,숙박업(생활),202490.951135929,443272.339332524,숙박업(생활),1,0,1,9,20,0,0,0,147,,,,,,,임대,,0,0,,,Y
3210000,3210000-201-1977-00063,1977-01-20,,01,영업/정상,01,영업,,,,,02 5420105,776.00,137-030,"서울특별시 서초구 잠원동 14-14 , 15호 2층~5층","서울특별시 서초구 나루터로 77, 2층~5층 (잠원동)",06525,La TREE HOTEL(라 트리 호텔),2022-12-23 11:23:07,U,2022-12-25 02:40:00.0,일반호텔,201552.119425746,445972.287156027,일반호텔,1,0,1,2,5,0,0,0,32,,,,,,,,,0,0,,,N
3210000,3210000-201-2009-00001,2009-04-22,,01,영업/정상,01,영업,,,,,02  544 1004,2954.73,137-903,서울특별시 서초구 잠원동 18-5번지 1층 ~ 9층,"서울특별시 서초구 나루터로 64, 1층 ~ 9층 (잠원동)",06527,티롤 관광호텔,2020-06-16 15:59:14,U,2020-06-18 02:40:00.0,관광호텔,201428.517596116,445869.951055925,관광호텔,1,0,1,1,9,0,0,0,81,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2017-00001,2017-03-07,,01,영업/정상,01,영업,,,,,20199000,11774.46,137-860,서울특별시 서초구 서초동 1339-1 5층~25층,"서울특별시 서초구 효령로 427, 5층~25층 (서초동)",06628,신라스테이 서초,2020-06-29 13:31:09,U,2020-07-01 02:40:00.0,관광호텔,202594.604971816,443029.088344854,관광호텔,1,0,1,5,25,0,0,0,305,,,,,,,임대,,0,0,,,Y
3210000,3210000-201-2001-00001,2001-05-09,,01,영업/정상,01,영업,,,,,02  62826262,56000.00,137-713,서울특별시 서초구 반포동 19-3 8층~34층,"서울특별시 서초구 신반포로 176 (반포동, JW메리어트호텔서울)",06546,JW메리어트호텔서울,2025-04-02 14:16:38,U,2025-04-04 02:40:00.0,관광호텔,200250.447804795,444683.220506107,관광호텔,1,0,1,8,34,0,0,0,497,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2018-00003,2018-06-29,,01,영업/정상,01,영업,,,,,0234721045,7128.11,137-860,서울특별시 서초구 서초동 1337-27 영혜빌딩 토요코인서울강남,서울특별시 서초구 강남대로 323 (서초동),06627,토요코인 서울강남,2020-06-29 10:11:09,U,2020-07-01 02:40:00.0,일반호텔,202575.595626283,443294.474622401,일반호텔,18,1,19,1,18,1,1,0,313,,,,,,,임대,,0,0,,,N
3010000,3010000-201-2000-00230,2000-03-28,,03,폐업,02,폐업,2002-12-17,,,,0222322139,0.00,100-450,서울특별시 중구 신당동 152-3번지,,,남양여관,2003-03-14 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,1,0,1,0,0,0,0,0,8,,,,,,,,,0,0,,,N
3210000,3210000-201-2014-00002,2014-04-10,,01,영업/정상,01,영업,,,,,02 5070505,3812.82,137-876,서울특별시 서초구 서초동 1594-4번지 2층~12층,"서울특별시 서초구 반포대로14길 53, 2층~12층 (서초동)",06651,호텔소설,2015-02-06 11:51:45,I,2018-08-31 23:59:59.0,관광호텔,201151.028822729,442683.649804365,관광호텔,1,0,1,2,12,0,0,0,52,,,,,,,자가,,0,0,,,Y
3210000,3210000-201-2007-00001,2007-01-04,,01,영업/정상,01,영업,,,,,0262900230,4647.67,137-881,서울특별시 서초구 서초동 1677-8,서울특별시 서초구 서초대로 338 (서초동),06632,프로비스타 가족호텔,2021-11-15 15:15:42,U,2021-11-17 02:40:00.0,관광호텔,201577.653343873,443623.599964173,관광호텔,15,3,18,0,13,0,0,0,141,,,,,,,자가,,0,0,,,N
3210000,3210000-201-1983-00078,1983-01-27,,01,영업/정상,01,영업,,,,,02  594 2001,562.00,137-829,서울특별시 서초구 방배동 769-10,서울특별시 서초구 방배중앙로 174 (방배동),06556,2001호텔,2025-04-16 11:19:32,U,2025-04-18 02:40:00.0,여관업,198714.053662222,443611.459079385,여관업,1,0,1,0,0,0,0,0,22,,,,,,,,,0,0,,,N
3210000,3210000-201-2011-00002,2011-11-11,,01,영업/정상,01,영업,,,,,02 5850561,1834.93,137-876,서울특별시 서초구 서초동 1589-4번지,서울특별시 서초구 반포대로12길 29 (서초동),06653,유원관광호텔,2019-02-01 09:56:59,U,2019-02-03 02:40:00.0,관광호텔,201066.818606401,442553.417053589,관광호텔,1,0,1,0,0,0,0,0,71,,,,,,,,,0,0,,,N
3210000,3210000-214-2023-00003,2023-09-14,,01,영업/정상,01,영업,,,,,,3610.46,137-876,서울특별시 서초구 서초동 1591-8,서울특별시 서초구 반포대로16길 30 (서초동),06652,위코스테이 강남,2026-02-03 14:21:37,U,2026-02-06 02:40:00.0,숙박업(생활),201036.631861637,442668.649726901,숙박업(생활),18,5,23,0,0,0,0,0,105,,,,,,,,,0,0,,,Y
3210000,3210000-214-2023-00004,2023-10-18,,01,영업/정상,01,영업,,,,,,2009.37,137-876,서울특별시 서초구 서초동 1591-8,서울특별시 서초구 반포대로16길 30 (서초동),06652,서초애비뉴,2026-02-13 12:48:30,U,2026-02-15 02:40:00.0,숙박업(생활),201036.631861637,442668.649726901,숙박업(생활),1,0,1,0,0,0,0,0,59,,,,,,,임대,,0,0,,,Y
3220000,3220000-201-2019-00001,2019-02-01,,01,영업/정상,01,영업,,,,,02  540 6502,5202.24,135-871,서울특별시 강남구 삼성동 91-28,"서울특별시 강남구 영동대로 618, 3층~18층 (삼성동)",06081,호텔 인 나인,2026-01-20 17:16:56,U,2026-01-23 02:40:00.0,관광호텔,205230.860541362,445942.050995741,관광호텔,1,0,1,0,0,0,0,0,151,,,,,,,,,0,0,,,N
3220000,3220000-201-2019-00002,2019-05-14,,01,영업/정상,01,영업,,,,,02  34384125,1485.03,135-954,서울특별시 강남구 청담동 91-2,"서울특별시 강남구 도산대로 419, 5층,6층,7층 (청담동)",06016,호텔리베라 아노블리,2026-01-20 17:17:11,U,2026-01-23 02:40:00.0,관광호텔,203610.123149101,446848.654294053,관광호텔,1,0,1,5,7,0,0,0,30,,,,,,,,,0,0,,,N
3220000,3220000-201-2019-00003,2019-08-12,,01,영업/정상,01,영업,,,,,02  21931234,16896.64,135-893,서울특별시 강남구 신사동 603,"서울특별시 강남구 논현로 854, 지상3층~17층 (신사동)",06022,안다즈 서울 강남(Andaz Seoul Gangnam),2026-01-20 17:17:26,U,2026-01-23 02:40:00.0,관광호텔,202482.216634599,447020.420866992,관광호텔,1,0,1,3,17,0,0,0,241,,,,,,,,,0,0,,,N
3220000,3220000-214-1979-00001,1979-03-28,,01,영업/정상,01,영업,,,,,02 5420112,9749.43,135-812,서울특별시 강남구 논현동 6,서울특별시 강남구 도산대로 144 (논현동),06040,보코서울강남,2026-01-20 17:18:40,U,2026-01-23 02:40:00.0,숙박업(생활),202108.433846703,446160.618240423,숙박업(생활),1,0,1,0,0,0,0,0,151,,,,,,,자가,,0,0,,,N
3220000,3220000-201-2022-00001,2022-03-21,,01,영업/정상,01,영업,,,,,,2092.79,135-915,서울특별시 강남구 역삼동 677-16,"서울특별시 강남구 테헤란로37길 13-5, 지상1층~11층 (역삼동)",06142,브라운도트 역삼,2022-06-10 10:08:52,U,2022-06-12 02:40:00.0,일반호텔,203491.716358528,444517.244259355,일반호텔,1,0,1,1,11,0,0,0,56,,,,,,,,,0,0,,,N
