"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","좌석수"
"3000000","CDFI2262212023000013","2023-07-28","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 평창동 153-6 화이트빌 301호","서울특별시 종로구 평창문화로 85, 301호 (평창동, 화이트빌)","03009","메죵 드 폴","2023-10-23 20:59:04","U","2023-10-25 02:40:00.0","","197314.517536313","456078.939754064","0"
"3000000","CDFI2262212023000015","2023-09-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 계동 14-1 121북촌","서울특별시 종로구 계동길 121, 121북촌 3~4층 (계동)","03056","락이당","2023-10-23 21:02:50","U","2023-10-25 02:40:00.0","","198758.522828506","453380.81925905","0"
"3000000","CDFI2262212023000016","2023-09-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 누상동 147 코디골드빌 101호","서울특별시 종로구 필운대로5나길 25, 101호 (누상동, 코디골드빌)","03038","비바 라 비다_서촌소요","2023-09-12 14:50:10","I","2023-09-14 00:18:06.0","","197021.128551175","453070.675623909","0"
"3000000","CDFI2262212019000006","2019-05-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 원남동 264번지 2층","서울특별시 종로구 동순라길 80, 2층 (원남동)","03136","이스트 아뜰리에","2019-05-20 09:34:47","I","2019-05-22 02:20:52.0","","199616.544173284","452437.55623174","0"
"3000000","CDFI2262212019000005","2019-05-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 체부동 60-2","서울특별시 종로구 자하문로1가길 5, 502호 (체부동)","03041","체부하우스","2023-05-30 18:42:25","U","2023-06-01 02:40:00.0","","197447.213277721","452719.388550378","0"
"3000000","CDFI2262212023000010","2023-06-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 창신동 436-78 동대문신발상가","서울특별시 종로구 청계천로 307, 동대문신발상가 나동 407호 (창신동)","03119","대두의 게스트하우스 에어비앤비 홍대을지로 동대문역점","2025-09-03 09:00:32","U","2025-09-05 02:40:00.0","","200986.479806797","451975.983250543","0"
"3000000","CDFI2262212023000012","2023-06-28","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 필운동 145","서울특별시 종로구 자하문로1길 49-22 (필운동)","03041","MemoryStay","2023-06-28 08:58:32","I","2023-06-30 00:19:11.0","","197231.841787745","452695.04863904","0"
"3000000","CDFI2262212019000009","2019-07-15","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 삼청동 62-40","서울특별시 종로구 북촌로5나길 83-2 (삼청동)","03053","JJ's house(제이제이스하우스)","2021-05-03 14:56:09","U","2021-05-05 02:40:00.0","","198395.297571018","453565.389262918","0"
"3000000","CDFI2262212019000012","2019-08-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 연지동 258-8번지","서울특별시 종로구 대학로1길 34, 4층 (연지동)","03129","종로마루(Jongnomaru)","2019-08-14 13:35:29","I","2019-08-16 02:22:03.0","","199972.565844948","452190.291618256","0"
"3000000","CDFI2262212019000013","2019-08-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 누상동 166-175 인왕산그린빌라","서울특별시 종로구 옥인6길 4, 인왕산그린빌라 103호 (누상동)","03038","경복궁 서촌 크리스천 홈(Christian Home)","2020-08-27 22:33:24","U","2020-08-29 02:40:00.0","","196770.852209573","453278.947674548","0"
"3000000","CDFI2262212019000010","2019-08-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 누상동 139-1 문화빌라","서울특별시 종로구 필운대로5다길 1, 401호 (누상동, 문화빌라)","03038","게스트하우스 포테이토(Guest house Potato)","2020-08-27 22:32:46","U","2020-08-29 02:40:00.0","","196974.981666522","453083.190685419","0"
"3000000","CDFI2262212022000004","2022-04-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 창신동 436-79 동대문신발상가","서울특별시 종로구 청계천로 295, 동대문신발상가 가동 401호 (창신동)","03119","DASONI(다소니)","2026-03-16 09:02:21","U","2026-03-18 02:40:00.0","","200870.466483008","451975.759124436","0"
"3000000","CDFI2262212026000023","2026-03-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 명륜3가 1-839","서울특별시 종로구 명륜2길 40-18, 301호 (명륜3가)","03070","명륜 홈스테이","2026-03-09 13:08:41","I","2026-03-11 00:20:02.0","","199577.532433417","454146.68159557","0"
"3000000","CDFI2262212026000025","2026-03-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 명륜1가 16-11","서울특별시 종로구 성균관로 62-11, 102호 (명륜1가)","03069","혜화 갤러리 아트","2026-03-09 13:11:31","I","2026-03-11 00:20:02.0","","199688.616682432","453980.573608206","0"
"3000000","CDFI2262212024000055","2024-09-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 누하동 111","서울특별시 종로구 필운대로5나길 11 (누하동)","03038","외가스테이","2024-10-05 09:50:17","U","2024-10-07 02:40:00.0","","197081.128421408","453059.487008824","0"
"3000000","CDFI2262212024000057","2024-09-27","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 동숭동 5-1 조윤홈","서울특별시 종로구 동숭4라길 8, 조윤홈 301호 (동숭동)","03085","달빛스테이","2025-09-22 15:52:49","U","2025-09-24 02:40:00.0","","200431.150843751","453519.537164804","0"
"3000000","CDFI2262212024000050","2024-09-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 숭인동 318-9","서울특별시 종로구 지봉로4길 11, 4층 (숭인동)","03114","썬라이즈하우스","2026-01-16 16:50:05","U","2026-01-18 02:40:00.0","","201386.70916073","452113.00324176","0"
"3000000","CDFI2262212024000058","2024-10-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 구기동 67-1 상신맨션","서울특별시 종로구 진흥로25길 6, 나동 102호 (구기동, 상신맨션)","03007","스테이구기","2024-10-05 09:48:12","I","2024-10-07 00:12:36.0","","196375.593204918","456100.882268109","0"
"3000000","CDFI2262212024000044","2024-08-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 사직동 311-2 사직타운","서울특별시 종로구 경희궁3나길 18-9 (사직동, 사직타운)","03167","디자이너의 집","2024-09-18 16:54:27","U","2024-09-21 02:40:00.0","","196928.636135508","452346.183015722","0"
"3000000","CDFI2262212024000045","2024-08-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 내자동 106-1","서울특별시 종로구 사직로12길 19-23 (내자동)","03169","설스하우스","2024-09-18 16:55:08","U","2024-09-21 02:40:00.0","","197402.780310785","452583.805338238","0"
"3000000","CDFI2262212024000065","2024-10-28","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 숭인동 759","서울특별시 종로구 숭인동길 35 (숭인동)","03110","칠링스테이 종로","2024-12-17 10:20:38","U","2024-12-19 02:40:00.0","","201858.060164055","452707.528967173","0"
"3000000","CDFI2262212024000056","2024-09-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 숭인동 72-90","서울특별시 종로구 종로63다길 4-5, 1, 2층 (숭인동)","03113","Lucia BNB","2024-09-26 18:07:30","I","2024-09-28 00:12:44.0","","201544.945885805","452479.265537634","0"
"3000000","CDFI2262212024000063","2024-10-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 누상동 83-4 청마","서울특별시 종로구 옥인2길 17-4, B01호 (누상동, 청마)","03037","소화맨션","2024-12-17 10:18:14","U","2024-12-19 02:40:00.0","","197023.201326258","453104.807472183","0"
"3000000","CDFI2262212024000046","2024-09-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 동숭동 201-20","서울특별시 종로구 낙산3길 27-1, 2층 202호 (동숭동)","03088","스튜디오 나인","2025-05-14 14:23:52","U","2025-05-16 02:40:00.0","","200498.372107362","452995.845349597","0"
"3000000","CDFI2262212024000047","2024-09-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 명륜1가 58-19","서울특별시 종로구 성균관로14길 63 (명륜1가)","03068","서유니스테이","2024-09-18 16:56:38","U","2024-09-21 02:40:00.0","","199752.919468111","453818.257591005","0"
"3000000","CDFI2262212024000064","2024-10-25","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 숭인동 56-59","서울특별시 종로구 지봉로12길 12, 4층 (숭인동)","03109","스콧스테이","2024-12-17 10:19:27","U","2024-12-19 02:40:00.0","","201364.824499615","452741.357943236","0"
"3000000","CDFI2262212024000054","2024-09-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 통인동 48-12","서울특별시 종로구 자하문로11길 21-20 (통인동)","03036","서촌휴휴","2024-10-05 09:51:03","U","2024-10-07 02:40:00.0","","197246.620954397","453081.187514941","0"
"3000000","CDFI2262212024000059","2024-10-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 명륜4가 118-2","서울특별시 종로구 대학로9길 22-4, B102호 (명륜4가)","03079","Summer Stay","2024-11-12 17:43:37","U","2024-11-14 02:40:00.0","","199996.338159601","453280.348217822","0"
"3000000","CDFI2262212024000070","2024-11-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 계동 63-2 근생주택","서울특별시 종로구 계동길 103-1, 301호 (계동, 근생주택)","03056","북촌 계동별채","2024-12-17 10:29:37","U","2024-12-19 02:40:00.0","","198755.880939386","453283.983404406","0"
"3000000","CDFI2262212024000049","2024-09-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 숭인동 237-4","서울특별시 종로구 종로58길 33, 5층 (숭인동)","03117","클랜돔","2026-01-21 17:41:51","U","2026-01-23 02:40:00.0","","201566.815106892","452199.400339114","0"
"3000000","CDFI2262212024000060","2024-10-21","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 혜화동 5-7","서울특별시 종로구 혜화로12길 33, B101호 (혜화동)","03067","스테이늘","2024-12-17 10:12:55","U","2024-12-19 02:40:00.0","","199932.701378317","454222.342042926","0"
"3000000","CDFI2262212024000061","2024-10-22","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 동숭동 129-144","서울특별시 종로구 낙산길 20, 3층 (동숭동)","03088","포에버서울","2024-12-17 10:16:25","U","2024-12-19 02:40:00.0","","200423.195805379","453122.183281313","0"
"3000000","CDFI2262212024000051","2024-09-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 숭인동 201-14 경일빌딩","서울특별시 종로구 종로66가길 12, 경일빌딩 9층 (숭인동)","03115","동묘하우스 9","2024-09-18 16:59:15","U","2024-09-21 02:40:00.0","","201803.583341781","452378.189819932","0"
"3000000","CDFI2262212024000066","2024-10-30","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 충신동 133-2","서울특별시 종로구 율곡로20길 19-9, 1층 (충신동)","03123","매니스테이(Manny stay)","2025-01-20 17:06:15","U","2025-01-22 02:40:00.0","","200320.173045232","452503.666853447","0"
"3000000","CDFI2262212024000067","2024-11-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 충신동 5-51","서울특별시 종로구 율곡로23길 32 (충신동)","03099","지음 스테이","2025-12-30 13:36:41","U","2026-01-01 02:40:00.0","","200482.469446508","452641.67010501","0"
"3000000","CDFI2262212024000068","2024-11-07","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 동숭동 129-73","서울특별시 종로구 낙산1길 22-3 (동숭동)","03085","Leafful House","2024-12-17 10:25:27","U","2024-12-19 02:40:00.0","","200454.989074183","453199.318069088","0"
"3000000","CDFI2262212024000069","2024-11-07","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 연지동 211","서울특별시 종로구 종로31가길 3 (연지동)","03129","킹하우스","2024-12-17 10:27:32","U","2024-12-19 02:40:00.0","","199900.518328267","452222.038309339","0"
"3000000","CDFI2262212026000017","2026-02-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 연건동 296-11","서울특별시 종로구 율곡로13가길 22-7, 101호 (연건동)","03081","스테이 우연 종로","2026-02-12 13:17:27","I","2026-02-14 00:20:02.0","","199926.049160418","452714.401572683","0"
"3000000","CDFI2262212026000016","2026-02-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 신교동 17-38 유성빌라","서울특별시 종로구 자하문로21길 19, 201호 (신교동, 유성빌라)","03035","네버랜드 종로","2026-02-12 13:20:22","I","2026-02-14 00:20:02.0","","197192.955010224","453421.95766872","0"
"3000000","CDFI2262212026000018","2026-02-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 창신동 629-69","서울특별시 종로구 낙산성곽동길 43-7, 101호 (창신동)","03089","낙산집","2026-02-12 13:18:37","I","2026-02-14 00:20:02.0","","200725.18741624","452690.321404117","0"
"3000000","CDFI2262212026000015","2026-02-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 청운동 52-3","서울특별시 종로구 자하문로33길 22-4, 302호 (청운동)","03031","June Stay 경복궁","2026-02-12 09:04:11","I","2026-02-14 00:20:02.0","","197179.732683233","453793.322057994","0"
"3000000","CDFI2262212019000017","2019-12-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 창신동 13-27","서울특별시 종로구 지봉로17길 67, 101호 (창신동)","03094","스텀프 서울(Stump Seoul)","2021-05-10 13:25:43","U","2021-05-12 02:40:00.0","","201010.452812302","452980.815061237","0"
"3000000","CDFI2262212022000003","2022-03-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 누하동 265","서울특별시 종로구 필운대로3길 5-1, 1층 (누하동)","03039","숲니스","2026-02-06 16:31:49","U","2026-02-08 02:40:00.0","","197166.81655753","452922.528577639","0"
"3000000","CDFI2262212026000028","2026-03-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 창신동 131-32","서울특별시 종로구 창신5길 19-13, 2층 (창신동)","03102","흐흐 스테이","2026-03-12 13:00:12","I","2026-03-14 00:20:02.0","","200941.103656213","452463.72452943","0"
"3000000","CDFI2262212026000029","2026-03-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 창신동 593-4","서울특별시 종로구 창신길 88-1, 3층 (창신동)","03096","행복하우스","2026-03-12 13:00:25","I","2026-03-14 00:20:02.0","","200876.376980407","452594.758472527","0"
"3000000","CDFI2262212026000030","2026-03-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 동숭동 190-1","서울특별시 종로구 동숭1길 26, 302호 (동숭동)","03088","동숭스테이","2026-03-12 13:00:37","I","2026-03-14 00:20:02.0","","200427.517524799","453045.878676845","0"
"3000000","CDFI2262212026000031","2026-03-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 연건동 300-9","서울특별시 종로구 율곡로 189-15, 101호 (연건동)","03081","종로 사랑채","2026-03-12 13:01:03","I","2026-03-14 00:20:02.0","","199867.353662095","452696.121528451","0"
"3000000","CDFI2262212026000035","2026-03-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 통인동 149-1","서울특별시 종로구 자하문로7길 28-5 (통인동)","03040","민가","2026-03-18 17:10:19","I","2026-03-20 00:20:02.0","","197350.739027428","452980.480770343","0"
"3000000","CDFI2262212026000036","2026-03-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 동숭동 130-41","서울특별시 종로구 동숭2길 8, 2층 (동숭동)","03085","studio-2H","2026-03-19 16:27:56","I","2026-03-22 00:20:02.0","","200356.337387055","453160.038391689","0"
"3000000","CDFI2262212026000037","2026-03-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 부암동 338-11","서울특별시 종로구 창의문로5길 21 (부암동)","03022","레이지마운틴","2026-03-19 16:28:59","I","2026-03-22 00:20:02.0","","196764.868673598","454289.821712276","0"
"3000000","CDFI2262212026000038","2026-03-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 혜화동 15-131","서울특별시 종로구 창경궁로35나길 47, 201호 (혜화동)","03076","홈 어브로드","2026-03-19 16:29:37","I","2026-03-22 00:20:02.0","","200085.368029316","454098.053850829","0"
"3000000","CDFI2262212026000039","2026-03-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 명륜3가 72-4","서울특별시 종로구 성균관로5길 33, 101호 (명륜3가)","03073","쉼표스테이-종로점","2026-03-20 14:12:53","I","2026-03-22 00:20:02.0","","199530.643304339","453592.883466214","0"
"3000000","CDFI2262212026000040","2026-03-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 동숭동 4-58 동숭빌라","서울특별시 종로구 동숭4길 54-6, 201호 (동숭동, 동숭빌라)","03085","스테이 플러스 혜화","2026-03-20 14:13:22","I","2026-03-22 00:20:02.0","","200431.017298728","453607.969060472","0"
"3000000","CDFI2262212026000041","2026-03-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 종로6가 1-54","서울특별시 종로구 낙산성곽서길 47-2, 2층 (종로6가)","03098","Route stay","2026-03-20 14:13:43","I","2026-03-22 00:20:02.0","","200673.701496532","452469.398452799","0"
"3000000","CDFI2262212026000032","2026-03-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 통인동 84-3","서울특별시 종로구 자하문로11길 16-3 (통인동)","03036","서촌 가온재","2026-03-17 09:08:31","I","2026-03-19 00:20:02.0","","197308.133869367","453063.442676832","0"
"3000000","CDFI2262212026000033","2026-03-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 청운동 79-2","서울특별시 종로구 자하문로30길 5, 201호 (청운동)","03047","Stella's Home","2026-03-17 09:09:22","I","2026-03-19 00:20:02.0","","197326.373938015","453728.312732778","0"
"3000000","CDFI2262212026000034","2026-03-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 체부동 109","서울특별시 종로구 자하문로5가길 33, 1층 (체부동)","03040","가화 DUMBO","2026-03-17 14:59:53","I","2026-03-19 00:20:02.0","","197289.952357526","452926.411079036","0"
"3000000","CDFI2262212026000042","2026-03-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 숭인동 72-35","서울특별시 종로구 종로63라길 8, 3층 (숭인동)","03113","Cloud Nine Jongno","2026-03-26 16:36:17","I","2026-03-28 00:20:01.0","","201527.716066654","452481.195456382","0"
"3000000","CDFI2262212026000027","2026-03-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 숭인동 63-10","서울특별시 종로구 지봉로8길 1-10, 101호 (숭인동)","03109","히든 잼 동묘","2026-03-11 13:15:16","I","2026-03-13 00:20:02.0","","201352.136171112","452584.282000772","0"
"3000000","CDFI2262212026000044","2026-03-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 동숭동 2-6 그린빌라","서울특별시 종로구 동숭4길 25, 그린빌라 202호 (동숭동)","03084","담온 스테이","2026-03-31 17:48:22","I","2026-04-02 00:20:02.0","","200354.475333102","453494.599500972","0"
"3000000","CDFI2262212023000008","2023-06-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 충신동 1-470","서울특별시 종로구 충신4나길 13 (충신동)","03098","스페이스 플래닛","2023-06-12 08:32:59","U","2023-06-14 02:40:00.0","","200611.633122063","452673.06047513","0"
"3000000","CDFI2262212023000009","2023-06-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 이화동 9-172","서울특별시 종로구 충신4나길 34 (이화동)","03098","씨엘 드 서울","2023-06-12 08:30:29","U","2023-06-14 02:40:00.0","","200610.309511969","452769.882521625","0"
"3000000","CDFI2262212024000028","2024-06-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 창신동 142-10","서울특별시 종로구 종로51나길 18 (창신동)","03105","서경","2024-08-09 11:18:24","U","2024-08-11 02:40:00.0","","200984.770571317","452318.4344424","0"
"3000000","CDFI2262212024000030","2024-07-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 충신동 12-4","서울특별시 종로구 율곡로23길 7 (충신동)","03099","우주하우스","2024-08-09 11:21:06","U","2024-08-11 02:40:00.0","","200481.29078342","452540.916157094","0"
"3000000","CDFI2262212024000034","2024-07-15","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 누하동 39-1","서울특별시 종로구 자하문로9길 34-14 (누하동)","03036","서촌 스테이","2024-08-09 11:25:13","U","2024-08-11 02:40:00.0","","197201.204545846","453056.51037002","0"
"3000000","CDFI2262212024000026","2024-06-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 사간동 41","서울특별시 종로구 삼청로 22-31, 301호 (사간동)","03062","행복한 결정","2024-08-09 11:16:20","U","2024-08-11 02:40:00.0","","198208.527319067","452836.512379404","0"
"3000000","CDFI2262212024000032","2024-07-10","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 효자동 34-3","서울특별시 종로구 자하문로 68-14 (효자동)","03042","온세나라의 한옥집","2024-08-09 11:23:09","U","2024-08-11 02:40:00.0","","197396.336299929","453300.593760517","0"
"3000000","CDFI2262212024000033","2024-07-10","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 창신동 187","서울특별시 종로구 종로 317-7 (창신동)","03105","헬로월드종로","2024-08-09 11:24:12","U","2024-08-11 02:40:00.0","","201072.773099893","452271.545320023","0"
"3000000","CDFI2262212024000025","2024-06-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 창신동 436-65 동대문신발상가","서울특별시 종로구 청계천로 319, 동대문신발상가 405호 (창신동)","03120","스테이온","2024-08-09 11:15:27","U","2024-08-11 02:40:00.0","","201111.206966089","451979.506583808","0"
"3000000","CDFI2262212024000023","2024-06-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 연건동 110-1 아크로텔","서울특별시 종로구 대학로5길 35, 아크로텔 202호 (연건동)","03082","코지드림","2024-08-09 11:13:35","U","2024-08-11 02:40:00.0","","199988.091498626","452967.930180689","0"
"3000000","CDFI2262212024000024","2024-06-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 숭인동 12-4","서울특별시 종로구 지봉로16길 13-2 (숭인동)","03108","숭인스테이","2024-08-09 11:14:28","U","2024-08-11 02:40:00.0","","201349.005350301","452993.761417543","0"
"3000000","CDFI2262212024000037","2024-07-22","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 옥인동 159","서울특별시 종로구 옥인1길 25 (옥인동)","03034","한옥스테이 가인","2024-08-09 11:27:06","U","2024-08-11 02:40:00.0","","197033.347398517","453219.307941246","0"
"3000000","CDFI2262212024000029","2024-07-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 누상동 159-12","서울특별시 종로구 필운대로5다길 19-1, 201호 (누상동)","03038","원라이트","2024-08-09 11:19:16","U","2024-08-11 02:40:00.0","","196930.493994038","453021.309393699","0"
"3000000","CDFI2262212024000040","2024-08-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 창신동 623-1 장미주택","서울특별시 종로구 낙산성곽동길 67, 202호 (창신동, 장미주택)","03089","healing stay","2024-08-09 11:29:38","U","2024-08-11 02:40:00.0","","200687.823360001","452902.139996599","0"
"3000000","CDFI2262212024000036","2024-07-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 창신동 644","서울특별시 종로구 창신길 75, 2층 (창신동)","03097","644guesthouse","2024-08-09 11:26:30","U","2024-08-11 02:40:00.0","","200853.975051125","452530.812892124","0"
"3000000","CDFI2262212024000038","2024-07-25","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 필운동 176-1","서울특별시 종로구 자하문로5길 35 (필운동)","03041","온기스테이","2025-03-18 17:21:18","U","2025-03-20 02:40:00.0","","197272.870258691","452820.790916989","0"
"3000000","CDFI2262212024000041","2024-08-07","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 숭인동 59-4","서울특별시 종로구 지봉로12가길 22, 102호 (숭인동)","03109","더그린","2024-08-09 11:30:13","U","2024-08-11 02:40:00.0","","201415.955174622","452651.083324032","0"
"3000000","CDFI2262212024000043","2024-08-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 내수동 110-18 경희궁빌","서울특별시 종로구 경희궁2길 5-3, 302호 (내수동, 경희궁빌)","03175","비어스","2024-09-18 16:53:34","U","2024-09-21 02:40:00.0","","197329.153193762","452296.391590981","0"
"3000000","CDFI2262212020000003","2020-02-28","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 창신동 633-18번지 1층","서울특별시 종로구 창신길 95-7, 1층 (창신동)","03089","홍스 게스트하우스(Hong's guest house)","2020-04-28 13:15:38","U","2020-04-30 02:40:00.0","","200829.427429996","452647.874568198","0"
"3000000","CDFI2262212020000001","2020-01-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 이화동 27-3번지 402호","서울특별시 종로구 이화장1가길 4, 402호 (이화동)","03100","이화동273(Ihwa273)","2020-01-09 17:06:51","I","2020-01-11 00:23:25.0","","200374.18192167","452750.80944803","0"
"3000000","CDFI2262212022000002","2022-01-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 삼청동 61-2","서울특별시 종로구 삼청로 104-7, 1층 (삼청동)","03053","슬로우스테이","2024-02-19 18:01:16","U","2024-02-21 02:40:00.0","","198395.009096908","453586.216947124","0"
"3000000","CDFI2262212021000009","2021-12-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 옥인동 19-38","서울특별시 종로구 자하문로19길 9-3 (옥인동)","03035","더 모닝","2022-01-06 15:22:32","U","2022-01-08 02:40:00.0","","197276.834069063","453339.762123394","0"
"3000000","CDFI2262212022000001","2022-01-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 누하동 93","서울특별시 종로구 필운대로5나길 20 (누하동)","03037","킴자 하우스","2025-04-16 17:24:33","U","2025-04-18 02:40:00.0","","197053.392587515","453081.723481353","0"
"3000000","CDFI2262212026000020","2026-03-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 계동 58","서울특별시 종로구 계동길 110, 201호 (계동)","03057","스테이 석정","2026-03-05 16:46:08","I","2026-03-07 00:20:02.0","","198781.944880442","453317.793717502","0"
"3000000","CDFI2262212026000021","2026-03-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 신교동 17-8","서울특별시 종로구 자하문로21길 13, 101호 (신교동)","03035","다온","2026-03-05 16:46:59","I","2026-03-07 00:20:02.0","","197223.281678866","453421.68869217","0"
"3000000","CDFI2262212026000022","2026-03-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 원남동 66-19 한국빌딩","서울특별시 종로구 창경궁로18길 14, 한국빌딩 4층 (원남동)","03127","원남스테이","2026-03-05 16:47:50","I","2026-03-07 00:20:02.0","","199786.995913817","452490.920929006","0"
"3000000","CDFI2262212026000004","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 청운동 60 공동주택 (채옥희)","서울특별시 종로구 자하문로 115-18, 301호 (청운동, 공동주택 (채옥희))","03031","SEOUL MARU1","2026-01-09 14:02:16","I","2026-01-11 00:20:02.0","","197231.061031194","453781.164095661","0"
"3000000","CDFI2262212026000007","2026-01-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 숭인동 5-33","서울특별시 종로구 동망산길 28, 스카이캐슬 6층 601호 (숭인동)","03108","서울 윈도우 스테이_창신점","2026-01-19 13:29:11","I","2026-01-21 00:20:01.0","","201297.366573348","453127.673768345","0"
"3000000","CDFI2262212026000008","2026-01-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 누하동 32","서울특별시 종로구 자하문로7길 57, 201호 (누하동)","03036","누하킴바이초이","2026-01-19 13:30:02","I","2026-01-21 00:20:01.0","","197214.817117956","453057.567387835","0"
