구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,residual,coef_intercept,bw_intercept,coef_구조노후도,bw_구조노후도,coef_도로폭위험도,bw_도로폭위험도,coef_단속위험도,bw_단속위험도
마포구,공덕동,스테이인공덕엠,2,고위험군,37.54550616,126.958905,196368.36,449555.5305,40.08130478,5.362041490889652,41.21859661401684,43.0,5.011846866625783,1454.0,3.477851446417924,431.0,1.621082049978211,95.0
마포구,대흥동,플러스 스테이,2,고위험군,37.54469077,126.9391548,194622.9423,449465.9783,41.11193838,0.9342855421267586,40.534765754566266,43.0,5.014282051102325,1454.0,3.7376244142364956,431.0,1.3896683816810962,95.0
마포구,연남동,연남 스테이션 2,2,고위험군,37.56173552,126.9206253,192987.0354,451358.9631,36.88884386,-5.280034583836809,46.42878612115024,43.0,5.012332050074001,1454.0,4.733896180609999,431.0,1.7529902777993192,95.0
마포구,서교동,마루 서교,2,고위험군,37.55321296,126.9161303,192589.0463,450413.4049,40.49718837,1.8122389597008137,39.95681568950532,43.0,5.014504263375592,1454.0,4.869366831955136,431.0,2.9679700755727088,95.0
마포구,망원동,더플래닛,2,고위험군,37.55123821,126.9078434,191856.5805,450194.9168,42.18626859,-0.9633316002827499,42.13683991420789,43.0,5.015601397103067,1454.0,4.935430498102602,431.0,2.368560797460939,95.0
마포구,연남동,더드 하우스,2,고위험군,37.55815851,126.9210094,193020.6388,450961.9287,43.23503898,1.0764208547419898,43.37605302013184,43.0,5.0130243658941165,1454.0,4.713668028189951,431.0,-0.33900901497851105,95.0
마포구,상수동,스테이 상수,2,고위험군,37.54374376,126.9217001,193080.3353,449362.013,36.35500276,3.1178927858185403,43.067275358243634,43.0,5.016088941518722,1454.0,4.2979447704624,431.0,1.6792511927544753,95.0
마포구,서교동,성산하우스 다날,2,고위험군,37.5555066,126.9114407,192174.9005,450668.3517,47.59930885,4.041666467278482,42.35908960890207,43.0,5.014445521139614,1454.0,4.966178109967464,431.0,1.1889647026381014,95.0
마포구,성산동,홍대 스테이,2,고위험군,37.55586956,126.9159724,192575.3645,450708.2683,41.93088503,-1.5641941281861094,41.577462280228595,43.0,5.013970621426466,1454.0,4.918541857410189,431.0,1.8909664887664426,95.0
마포구,연남동,아르테,2,고위험군,37.55988072,126.9204466,192971.0796,451153.1156,44.70694138,-1.8853454531604399,44.84182724780262,43.0,5.0127262655118745,1454.0,4.738155214788643,431.0,0.1561646418929769,95.0
마포구,동교동,플레이 마포,2,고위험군,37.55216009,126.9314476,193942.4449,450295.4516,33.57658687,-0.8283191294043419,38.311973242227374,43.0,5.0132780426058385,1454.0,4.178170346901782,431.0,-0.34175199188940053,95.0
마포구,동교동,제일,2,고위험군,37.55272523,126.931557,193952.1532,450358.1683,33.82804275,-0.4007772523822126,37.82641807164602,43.0,5.013138497206722,1454.0,4.193725046033511,431.0,-0.26148721797954483,95.0
마포구,동교동,머뭄,2,고위험군,37.55362667,126.9288388,193712.0452,450458.3958,30.82154108,2.115649023883851,39.60247734957795,43.0,5.013214092360435,1454.0,4.304898521176296,431.0,0.960376436359912,95.0
마포구,도화동,숑?N하우스,2,고위험군,37.53862766,126.9525846,195809.4355,448792.3636,39.41896813,4.336346494691135,42.51135217776205,43.0,5.014549598262374,1454.0,3.645246829691207,431.0,0.14897966582184335,95.0
마포구,망원동,온마음스테이,2,고위험군,37.5530852,126.9070792,191789.2555,450399.9771,44.93347781,-1.7520312599820826,43.21642605814072,43.0,5.015292382525912,1454.0,4.942003041856755,431.0,2.2512908664004208,95.0
마포구,대흥동,스테이 소도,2,고위험군,37.54740564,126.9439619,195047.9403,449767.032,35.1006392,-7.295053279573992,41.96676151066085,43.0,5.013092155306235,1454.0,3.678172437730656,431.0,1.475315352530412,95.0
마포구,망원동,우리 함께 즐겨요 서울 스테이 2,2,고위험군,37.55358052,126.9037336,191493.6895,450455.2492,49.20445456,7.09078238522288,44.62753172455326,43.0,5.015460144058286,1454.0,4.941904296240398,431.0,1.8609487562012041,95.0
마포구,망원동,Mapo;rest Stay,2,고위험군,37.55747481,126.9008818,191242.1458,450887.731,52.32760638,4.476369482261411,46.08983854216091,43.0,5.014938722818372,1454.0,4.925337306440008,431.0,0.7049396629835663,95.0
마포구,망원동,헬로 스트레엔젤,2,고위험군,37.55773662,126.9034193,191466.3903,450916.5554,35.71649757,-5.938694807137949,45.64737042399248,43.0,5.014684430606173,1454.0,4.929089777741146,431.0,0.47100334424470874,95.0
마포구,서교동,one way house 2,2,고위험군,37.55204423,126.9278899,193628.0583,450282.8277,35.39049272,-0.12069733049500542,40.1568660378596,43.0,5.013660882434685,1454.0,4.288626856841952,431.0,0.8963093658246003,95.0
마포구,동교동,클라우스 하우스2,2,고위험군,37.55433995,126.9283817,193671.7073,450537.592,47.31640074,5.139140675955922,41.59952130889732,43.0,5.013102766010018,1454.0,4.346576141852432,431.0,1.4529232030657138,95.0
마포구,연남동,스테이 고래,2,고위험군,37.56076207,126.9165295,192625.0718,451251.2352,37.94445233,-1.3243584397575319,44.85158308330344,43.0,5.012931654102456,1454.0,4.823377508477128,431.0,2.10042314671149,95.0
마포구,서교동,어울림,2,고위험군,37.5463058,126.9196529,192899.6611,449646.5211,36.85655117,-6.931313440919588,42.068134904186124,43.0,5.015683221797482,1454.0,4.456151644741721,431.0,1.6132057252908083,95.0
마포구,망원동,체리하우스,2,고위험군,37.55621009,126.9054971,191649.8071,450746.9421,46.87284008,-0.02334941057037554,45.20090809946516,43.0,5.014807385609424,1454.0,4.944918050234287,431.0,1.2564729616770995,95.0
마포구,서교동,스테이 이브,2,고위험군,37.55368749,126.9260552,193466.082,450465.3359,36.52239173,0.1805777732482312,40.5980429047647,43.0,5.013478526421052,1454.0,4.42375483274432,431.0,2.3249775178097565,95.0
마포구,망원동,다나 하우스,2,고위험군,37.55521731,126.9011929,191269.3732,450637.1463,44.35412084,1.847841587351759,45.67841560219318,43.0,5.015342444648975,1454.0,4.935744430893834,431.0,1.3445861106252202,95.0
마포구,동교동,루비 스테이,2,고위험군,37.55263061,126.9313943,193937.7706,450347.6771,33.89485713,-0.09846119546775611,37.80256806420795,43.0,5.013176694207529,1454.0,4.194435838719717,431.0,-0.27640599507413954,95.0
마포구,서교동,프라이빗 하우스,2,고위험군,37.55240642,126.9288545,193713.33,450322.9615,52.75698546,6.834078282752522,40.032672823028264,43.0,5.0134844231393165,1454.0,4.260089903804223,431.0,0.3068028671425522,95.0
마포구,노고산동,썬스 하우스,2,고위험군,37.55229819,126.9395073,194654.6397,450310.2902,55.37861633,0.5103931949872873,39.80646403018709,43.0,5.012383615198471,1454.0,3.9340837243545774,431.0,0.8799283488633369,95.0
마포구,도화동,한스 하우스,2,고위험군,37.5347838,126.9461072,195236.7174,448366.0506,39.53713549,-3.677670577851515,42.61919052748681,43.0,5.016272962636131,1454.0,3.697295957441843,431.0,0.22991174128243705,95.0
마포구,연남동,란 스테이,2,고위험군,37.55970759,126.9240994,193293.7994,451133.6333,50.41578958,-0.0007416708735732414,46.67990383314564,43.0,5.012392458754899,1454.0,4.626957016900903,431.0,0.8441037956207227,95.0
마포구,합정동,S HOUSE,2,고위험군,37.5440966,126.9132566,192334.192,449401.8289,41.32785633,-4.575611344926408,41.38074672828593,43.0,5.016674787801131,1454.0,4.638122640848999,431.0,1.6216009805477989,95.0
마포구,서교동,앤드류 게스트하우스,2,고위험군,37.55364634,126.926408,193497.2509,450460.7443,38.66452787,-0.2851123370296662,40.302889175939676,43.0,5.01345276659867,1454.0,4.408678228248239,431.0,2.1163831553334944,95.0
마포구,대흥동,1978 Stay,2,고위험군,37.54655983,126.9429587,194959.231,449673.2106,41.5660089,-0.5126160242214866,41.819021808165765,43.0,5.013415861269071,1454.0,3.6709357881384235,431.0,1.4668712044304062,95.0
마포구,연남동,시담,2,고위험군,37.5631198,126.9223502,193139.567,451512.4746,41.91149724,0.34039038099246,46.2038239469465,43.0,5.011875128892123,1454.0,4.699882654835336,431.0,1.371127116459346,95.0
마포구,연남동,연남재 게스트하우스,2,고위험군,37.55910294,126.9237061,193258.9958,451066.5524,45.09868069,-6.597476484002804,46.113056639789704,43.0,5.012558623556575,1454.0,4.636877974031367,431.0,0.8270069273847391,95.0
마포구,연남동,도란도란3,2,고위험군,37.55911332,126.9253471,193403.9911,451067.588,44.81696758,1.1154369297656004,46.58137356575655,43.0,5.012387689737829,1454.0,4.576384740525356,431.0,0.7897835181195125,95.0
마포구,연남동,찬스하우스,2,고위험군,37.55735274,126.92095,193015.3179,450872.5022,45.05106814,5.626937802466955,43.283125390018505,43.0,5.013197155659218,1454.0,4.710159004469676,431.0,-0.20182606345823892,95.0
마포구,서교동,Moonlight house,2,고위험군,37.55338757,126.915606,192542.7387,450432.826,41.04240256,2.5971372608898236,39.96307923683309,43.0,5.014514179651077,1454.0,4.92311801331962,431.0,2.7087164939885326,95.0
마포구,망원동,힐링하우스2,2,고위험군,37.55917139,126.9022812,191365.9911,451075.9019,50.36786768,2.6497237132474822,45.86554611339803,43.0,5.014506464179642,1454.0,4.9176762930073945,431.0,0.020013491595024045,95.0
마포구,연남동,홍대 스테이유,2,고위험군,37.55805283,126.9241003,193293.7315,450949.9744,46.32841379,2.95122092821574,44.832415183368106,43.0,5.012738323338446,1454.0,4.604545744795347,431.0,0.7152562680393626,95.0
마포구,연남동,홍홈,2,고위험군,37.55730089,126.9211929,193036.7743,450866.7294,48.70051316,3.8998037148047118,43.15927717782649,43.0,5.013184300060842,1454.0,4.701920597733236,431.0,-0.2134741956869178,95.0
마포구,망원동,Dalgonastay M,2,고위험군,37.55511389,126.9044761,191559.4714,450625.3681,52.63829197,5.0475101809356815,45.138528894266976,43.0,5.015102892895451,1454.0,4.943631547091242,431.0,1.5670723382758844,95.0
마포구,연남동,작전명 행복,2,고위험군,37.55860056,126.9252831,193398.2929,451010.6822,46.23106452,-1.8521417430562437,46.19697192849321,43.0,5.012502194421471,1454.0,4.5717495310170255,431.0,0.8232001958800155,95.0
마포구,성산동,우주정복연구소,2,고위험군,37.55878614,126.9160694,192584.2174,451031.9665,44.65165392,1.1900025576408098,43.573635269674405,43.0,5.013370519965801,1454.0,4.865470205178462,431.0,1.6863891417846175,95.0
마포구,동교동,이안 뱃 스테이,2,고위험군,37.55344782,126.9298732,193803.4279,450438.4769,31.12635021,-2.7364194227338956,37.65512014206444,43.0,5.013148709310013,1454.0,4.2645719822988175,431.0,0.24485823137135013,95.0
마포구,합정동,망원경,2,고위험군,37.54918998,126.9088675,191946.8601,449967.4996,48.34358202,-1.5685816368555265,41.961048591106476,43.0,5.015937830595747,1454.0,4.909167028010229,431.0,2.3237554824600766,95.0
마포구,연남동,오아시스 연남1,2,고위험군,37.55924617,126.9231501,193209.8874,451082.4893,53.6424831,3.9334708648046544,46.43368807776406,43.0,5.012585390024863,1454.0,4.6606618579608226,431.0,0.8222691608231539,95.0
마포구,연남동,나로하우스,2,고위험군,37.55789278,126.9204125,192967.8719,450932.4803,38.25749148,-8.260579147056049,43.51177542235504,43.0,5.013137574702354,1454.0,4.735289308069583,431.0,-0.32525858607557456,95.0
마포구,연남동,Kim's Mansion,2,고위험군,37.56119245,126.9193497,192874.2802,451298.7847,44.27610292,-0.612867682593901,46.27083940814653,43.0,5.012569582810565,1454.0,4.761396470023365,431.0,1.8373455054127594,95.0
마포구,대흥동,아라베스크,2,고위험군,37.54692596,126.9434928,195006.4532,449713.8181,58.56602619,-0.470981084681263,41.94541694253052,43.0,5.013265229332439,1454.0,3.6724432976304744,431.0,1.4751100986354881,95.0
마포구,성산동,하이 홍대,2,고위험군,37.55896277,126.9161679,192592.9441,451051.5625,46.33000742,-2.7980910759840825,43.781541321998674,43.0,5.013325772948864,1454.0,4.858420865650159,431.0,1.7242875685056311,95.0
마포구,합정동,낙낙스테이,2,고위험군,37.54943287,126.9075652,191831.8013,449994.5698,48.29025549,-1.2708299138333459,42.16885487114152,43.0,5.015989069233877,1454.0,4.926829060364265,431.0,2.304289717700675,95.0
마포구,합정동,쁘띠맨숀47,2,고위험군,37.54532948,126.9178278,192738.2772,449538.3008,37.85677665,3.5626076976096073,42.072924514252435,43.0,5.016048515371707,1454.0,4.503839337151098,431.0,1.4171331620931102,95.0
마포구,연남동,스테이콤마,2,고위험군,37.55880178,126.9205143,192976.9582,451033.3609,34.19111958,-5.232602290820807,43.77184293059618,43.0,5.012940417728998,1454.0,4.7382828477512815,431.0,-0.580417656749594,95.0
마포구,중동,더 눅 마포,2,고위험군,37.56745481,126.9049959,191606.7813,451995.0184,39.18096702,-0.11188663361205897,43.181259916563775,43.0,5.012741203049059,1454.0,4.866014115598076,431.0,0.4879157038414715,95.0
마포구,상암동,올스테이,2,고위험군,37.57337671,126.8946398,190692.5969,452653.2561,36.68248417,-0.03543834859838313,43.73454429637282,43.0,5.01262758111199,1454.0,4.867019253936281,431.0,-0.09190495291419853,95.0
마포구,망원동,한강스테이,2,고위험군,37.55052045,126.9011467,191264.7472,450115.8552,45.16347052,0.5215599086284755,44.74866356159324,43.0,5.016254793124063,1454.0,4.932773211199252,431.0,1.9794831984917896,95.0
마포구,도화동,흐흐스테이,2,고위험군,37.53876108,126.9518076,195740.771,448807.2065,40.52542179,1.5887018235130341,42.55140677117145,43.0,5.014590851434329,1454.0,3.6553854959427436,431.0,0.14115997836618516,95.0
마포구,서교동,스테이스트 홍대,2,고위험군,37.54926167,126.9140419,192404.1131,449975.0257,44.12743019,5.253138488816418,38.31269365409585,43.0,5.015509285388937,1454.0,4.7978234687910675,431.0,2.2122878687241814,95.0
마포구,서교동,스테이온 328,2,고위험군,37.55308438,126.9270773,193556.3477,450398.3273,38.78574814,1.6954859987481754,39.51953736670177,43.0,5.013510192541941,1454.0,4.360260722928256,431.0,1.5641870914915126,95.0
마포구,동교동,스테이 온기,2,고위험군,37.55321696,126.9306614,193873.0562,450412.8025,42.04993419,8.423874198657792,37.16685646441741,43.0,5.013119689255637,1454.0,4.232412393112479,431.0,-0.07314281304315481,95.0
마포구,성산동,하루안 스테이,2,고위험군,37.56041888,126.9056656,191665.16,451214.053,41.01316851,0.43570256436822064,44.637944125849955,43.0,5.013986704225469,1454.0,4.917984053763608,431.0,-0.2366903765192872,95.0
마포구,창전동,허브하우스,2,고위험군,37.54695341,126.9288941,193716.3697,449717.7402,47.42741959,0.09937593104413622,41.919209167066214,43.0,5.0147237004981395,1454.0,4.0983735262083245,431.0,1.7644110765351548,95.0
마포구,공덕동,다도 하우스 신공덕,2,고위험군,37.54684029,126.9604459,196504.5988,449703.5444,53.68254786,4.890084861538611,41.07102674823328,43.0,5.0112677585142755,1454.0,3.423680335475956,431.0,1.891621695549478,95.0
마포구,상암동,조선힙,2,고위험군,37.57408294,126.8933823,190581.5988,452731.7647,42.38755113,4.527445259065196,43.74937671048727,43.0,5.012617930793935,1454.0,4.867562989758191,431.0,-0.1071139783282407,95.0
마포구,망원동,망원 데이데이,2,고위험군,37.55090791,126.9014883,191294.9709,450158.8269,37.97062489,4.543669041946629,44.73281028638168,43.0,5.016153672214781,1454.0,4.935003302793471,431.0,1.9779144503352488,95.0
마포구,연남동,SSOL HOUSE,2,고위험군,37.56364481,126.9189287,192837.3226,451570.9998,41.94992791,1.3274960230232224,45.65595152708895,43.0,5.012122620340377,1454.0,4.760976200542189,431.0,2.2442785957357314,95.0
마포구,대흥동,스테이연 마포,2,고위험군,37.54561926,126.9419204,194867.4087,449568.8749,45.59930524,4.647244443364343,41.463994888711646,43.0,5.013764730666485,1454.0,3.6747735921366944,431.0,1.4724784342074744,95.0
마포구,도화동,공디스테이,2,고위험군,37.53915854,126.9513128,195697.0645,448851.3422,35.55869613,-3.9064258491295902,42.57646905356178,43.0,5.014527656839416,1454.0,3.66102595668991,431.0,0.15880220785459123,95.0
마포구,합정동,Piece Haus,2,고위험군,37.54910493,126.908141,191882.644,449958.1225,43.72708893,-1.8748110584468165,42.10214484376529,43.0,5.016011588342935,1454.0,4.913402084395044,431.0,2.316893444975494,95.0
마포구,성산동,번역가의 방,2,고위험군,37.5652737,126.9081558,191885.707,451752.6631,36.24997161,-8.385110362772174,43.135822882175596,43.0,5.012852380373834,1454.0,4.86892139774917,431.0,1.0974110869959675,95.0
마포구,창전동,스테이 에이치,2,고위험군,37.55122877,126.9314395,193941.6485,450192.0868,44.17996651,2.9852839039698296,39.113965871735644,43.0,5.013491349603884,1454.0,4.147515735547802,431.0,-0.38998518833610346,95.0
마포구,연남동,홍대온스테이,2,고위험군,37.55877584,126.9202131,192950.3393,451030.5044,47.01350271,0.32023171274148865,43.65009763659005,43.0,5.012975298753478,1454.0,4.744024593482359,431.0,-0.665467349768182,95.0
마포구,동교동,Hee's house,2,고위험군,37.55278435,126.931626,193958.2559,450364.7255,42.86069235,4.067713571314123,37.82192587781185,43.0,5.013117974221439,1454.0,4.194271732614597,431.0,-0.24541570176841435,95.0
마포구,연남동,사브리나 인 연남,2,고위험군,37.56090713,126.9166146,192632.5979,451267.3284,40.30608595,-0.16906497851429947,44.907350981099036,43.0,5.012894603221503,1454.0,4.819756520238567,431.0,2.1172241582542624,95.0
마포구,노고산동,레아스테이,2,고위험군,37.55209414,126.9324024,194026.806,450288.0708,43.07030471,6.002244695712129,38.650748768795616,43.0,5.013194972090214,1454.0,4.159075339872556,431.0,-0.23531399054029306,95.0
마포구,연남동,Project 202,2,고위험군,37.55800662,126.9245589,193334.2541,450944.813,42.81096944,0.8090545361716295,45.10414871227866,43.0,5.012701510602103,1454.0,4.587801824424544,431.0,0.7535970005408603,95.0
마포구,동교동,준하우스1,2,고위험군,37.55645178,126.9222266,193128.0345,450772.4122,38.4642407,-4.271218668123055,42.36587759807669,43.0,5.013261149501277,1454.0,4.653189328366231,431.0,-0.014352304484751666,95.0
마포구,연남동,어반리프연남,2,고위험군,37.56043788,126.9257333,193438.2267,451214.5715,50.94642774,2.4513420206156837,47.45688154642528,43.0,5.012069908163669,1454.0,4.580491530005556,431.0,0.7778823788678979,95.0
마포구,도화동,스텔라스테이,2,고위험군,37.53862228,126.9523933,195792.5281,448791.775,42.48178235,3.635753756623103,42.516359657106506,43.0,5.014570826221293,1454.0,3.6464498537415664,431.0,0.13216988625731652,95.0
마포구,서교동,신화,2,고위험군,37.55124449,126.9238334,193269.535,450194.3488,40.66410876,-0.2289750419666916,42.340657180770265,43.0,5.01422613101494,1454.0,4.438037334224141,431.0,2.5037177079646113,95.0
마포구,서교동,스테이 로뎀,2,고위험군,37.54641613,126.9157121,192551.4229,449659.0713,47.78916984,4.190074685725854,41.421937868224894,43.0,5.015981378029572,1454.0,4.614025891885401,431.0,1.6090211400957843,95.0
마포구,서교동,코자요03,2,고위험군,37.54948675,126.9219025,193098.7498,449999.4008,45.81704151,1.1627578247579535,41.943052007323885,43.0,5.014787976268146,1454.0,4.463594040827185,431.0,2.2650486968955175,95.0
마포구,대흥동,Casa Luna,2,고위험군,37.55116109,126.9437627,195030.5881,450183.8523,43.98477435,5.023427554556001,40.92379999358068,43.0,5.012175116119395,1454.0,3.749113065299414,431.0,1.3898170820865028,95.0
마포구,연남동,엔조이연남,2,고위험군,37.5619481,126.9204545,192971.9665,451382.5698,44.3285228,-2.221859534231207,46.380177463827906,43.0,5.012306510978763,1454.0,4.7365351919348,431.0,1.8505627701123735,95.0
마포구,연남동,바다민박,2,고위험군,37.56106961,126.9263398,193491.8711,451284.6439,51.59916256,4.35598817426601,47.478194388362915,43.0,5.011873673537827,1454.0,4.569433518564085,431.0,0.7716279889685064,95.0
마포구,서교동,유월애,2,고위험군,37.54887439,126.9194584,192882.7172,449931.6184,46.34350791,5.969902220696817,40.62238427832855,43.0,5.01513628969268,1454.0,4.5460045357348005,431.0,1.8686761597818122,95.0
마포구,도화동,공덕 스테이,2,고위험군,37.53826824,126.9517284,195733.745,448752.5108,44.52035866,0.7051888340759831,42.55606832104154,43.0,5.014740970507056,1454.0,3.6576655714140425,431.0,0.13380730850913253,95.0
마포구,망원동,더 피크닉 스테이,2,고위험군,37.55345249,126.8968384,190884.3967,450441.6857,47.01434772,0.5222682660722597,46.032079162978135,43.0,5.016006230149718,1454.0,4.934159252281832,431.0,1.4468913674917758,95.0
마포구,동교동,동교 네스트,2,고위험군,37.55429383,126.9296992,193788.1221,450532.3854,37.91379629,6.389287828120036,39.42383793882599,43.0,5.012978152566968,1454.0,4.295010744417372,431.0,0.8182121263633433,95.0
마포구,서교동,스테이담,2,고위험군,37.55557681,126.9163648,192610.0035,450675.7456,47.79445937,3.843079231555606,41.73330679000106,43.0,5.013994934527271,1454.0,4.903481223413982,431.0,1.9947213005764566,95.0
마포구,합정동,버터하우스,2,고위험군,37.54666495,126.9069015,191772.8478,449687.4218,43.19565546,1.0037298426544226,42.44828961901732,43.0,5.016606355881735,1454.0,4.868430816510979,431.0,2.1256756800784746,95.0
마포구,합정동,스테이 쉼표,2,고위험군,37.54965774,126.9092616,191981.7349,450019.3816,52.39481819,5.491577535028732,41.662936284875656,43.0,5.015811014000713,1454.0,4.914719027522382,431.0,2.3764800263336454,95.0
마포구,공덕동,블루하우스,2,고위험군,37.54714898,126.9620284,196644.4558,449737.7476,44.94975854,1.154432356040374,40.50699303859227,43.0,5.010970179847902,1454.0,3.3821353417967903,431.0,1.9116914399798062,95.0
마포구,합정동,하울의 집,2,고위험군,37.54707,126.9105275,192093.3234,449732.0664,48.46415992,4.231004071838477,41.483713039673646,43.0,5.016249203977086,1454.0,4.81241340009428,431.0,2.1010670376640936,95.0
마포구,공덕동,벨라 스테이,2,고위험군,37.54466259,126.9591898,196393.4868,449461.8935,34.59263303,1.6837974869317875,41.255413213246015,43.0,5.012053999630701,1454.0,3.4776732867381916,431.0,1.5040479993677593,95.0
마포구,염리동,모먼트 하우스,2,고위험군,37.55289715,126.9467542,195295.0388,450376.3802,34.7657327,0.2167134248384741,41.073513923670546,43.0,5.011390543131934,1454.0,3.745124109362345,431.0,1.5172750459975117,95.0
마포구,공덕동,뉴 웨이브 하우스 101,2,고위험군,37.54403611,126.9539222,195927.9395,449392.5769,41.69795548,4.5438969486283725,41.10471328199965,43.0,5.01286396781221,1454.0,3.595751994404674,431.0,0.42393909500473376,95.0
마포구,연남동,CARRIE'S HOME,2,고위험군,37.56141201,126.9251507,193386.8386,451322.7293,54.32612623,4.9361916364061,47.06735146940622,43.0,5.011929153139575,1454.0,4.605118362495478,431.0,0.8245104003379737,95.0
마포구,공덕동,우당탕탕 태희네,2,고위험군,37.54733049,126.9602237,196484.9868,449757.959,36.36930637,-1.016425125923675,40.96962347386112,43.0,5.011156978161112,1454.0,3.4237507835675967,431.0,1.9601616466505642,95.0
마포구,상수동,홍스 하우스,2,고위험군,37.54604513,126.9234423,193234.5117,449617.3105,54.87893526,7.121077957433705,42.575987170071755,43.0,5.015419953058955,1454.0,4.28579255206177,431.0,1.9672494494778179,95.0
마포구,서교동,홍대 안미당,2,고위험군,37.55226731,126.9230807,193203.1191,450307.9238,42.66095014,-2.4952071734396455,42.691370923659086,43.0,5.014073334187283,1454.0,4.5061069324636005,431.0,2.9879178503856734,95.0
마포구,성산동,파라다이스 인 마포,2,고위험군,37.56086449,126.9101334,192059.9605,451263.1237,34.32780129,-4.2256472976023645,43.09319522523476,43.0,5.013507815085462,1454.0,4.910432962420904,431.0,0.8658093595913996,95.0
마포구,당인동,상수 스테이,2,고위험군,37.54329958,126.9196483,192898.973,449312.8674,48.4506058,3.7361074660856346,42.67453995926077,43.0,5.016355226461222,1454.0,4.373518446943122,431.0,1.469280872979806,95.0
마포구,아현동,메리골든스테이,2,고위험군,37.55401904,126.9598616,196453.2981,450500.3214,43.11624985,0.7124535192664183,39.66333096848432,43.0,5.009362197285816,1454.0,3.347779785291333,431.0,2.668219405375342,95.0
마포구,아현동,기다린보람 마포스테이,2,고위험군,37.55408576,126.9522983,195785.001,450508.0387,60.95870776,3.6124649591986255,41.84172882648009,43.0,5.010387706207622,1454.0,3.658230206593775,431.0,1.9923102367205374,95.0
마포구,서교동,Tomy guest house,2,고위험군,37.5527082,126.9276907,193610.5156,450356.534,39.16044945,1.07006844287271,40.02085106466686,43.0,5.013532798682806,1454.0,4.321236893166886,431.0,1.1798769436848167,95.0
마포구,아현동,머무룸,2,고위험군,37.55415387,126.954225,195955.2537,450515.5135,40.73471122,1.7409675915653366,41.984965006796344,43.0,5.010112877787549,1454.0,3.5704626214105226,431.0,2.2281391267367074,95.0
마포구,합정동,소소당 합정,2,고위험군,37.54724842,126.9046318,191572.3382,449752.381,44.18714234,1.3229278323964522,43.049686050816774,43.0,5.016653051417566,1454.0,4.902389923630061,431.0,2.1444583150011542,95.0
마포구,망원동,굿바이브,2,고위험군,37.5595094,126.9030953,191437.9627,451113.3425,46.66383786,6.950566850958552,45.6393650334829,43.0,5.014375669809776,1454.0,4.9184657471890825,431.0,-0.21288501525705028,95.0
마포구,서교동,조하 하우스,2,고위험군,37.55263083,126.9235036,193240.5227,450348.2397,51.2531941,4.091605930333742,42.7853701633088,43.0,5.0139546563939605,1454.0,4.496939750607898,431.0,2.981803547515463,95.0
마포구,도화동,우리함께즐겨요 서울스테이,2,고위험군,37.53687991,126.9472655,195339.2182,448598.635,40.45180932,4.734047167581139,42.7975529393121,43.0,5.015572746763552,1454.0,3.6903952777708278,431.0,0.22408281524700216,95.0
마포구,공덕동,미담스테이,2,고위험군,37.54543146,126.9575945,196252.5513,449547.2911,43.62104579,5.289631397168158,41.07499929289234,43.0,5.01203136127618,1454.0,3.5098276407050846,431.0,1.3322050987591811,95.0
마포구,망원동,레스트 휴,2,고위험군,37.55134398,126.9037998,191499.2771,450207.014,46.89687721,2.387997579000995,43.78073531713909,43.0,5.015894249051147,1454.0,4.936460835185031,431.0,2.110533340613832,95.0
마포구,합정동,로스터블록,2,고위험군,37.55019796,126.9077013,191843.9087,450079.4738,45.04334689,-0.06665239654906685,42.061159589318876,43.0,5.0158230209134205,1454.0,4.929419277828298,431.0,2.3597022810080523,95.0
마포구,서교동,HAN HOME,2,고위험군,37.55236449,126.9259131,193453.4136,450318.5086,34.58552326,-5.296593490027348,40.48741657231608,43.0,5.013782568866227,1454.0,4.386274882988681,431.0,2.1774474518773683,95.0
마포구,망원동,럭키스테이,2,고위험군,37.55330759,126.9074366,191820.8589,450424.6286,39.47206009,-7.916240587069062,43.2448777836218,43.0,5.0152193293482865,1454.0,4.945061197791583,431.0,2.2588301065038134,95.0
마포구,동교동,하이미쉬,2,고위험군,37.55454393,126.9282429,193659.4626,450560.2407,41.57988634,-0.8507223291291766,42.05734391170967,43.0,5.013071987014895,1454.0,4.358170603917209,431.0,1.5946956755927588,95.0
마포구,동교동,빙고 연남 루프탑,2,고위험군,37.55720823,126.9250743,193379.7147,450856.1648,41.02438545,0.1575816699778656,44.37686699362983,43.0,5.012818107043749,1454.0,4.550756940232018,431.0,0.7321869919574595,95.0
마포구,서교동,STAY AN,2,고위험군,37.55280385,126.9234984,193240.0762,450367.4432,51.97403842,4.07387377952346,42.801128461210006,43.0,5.013917631707593,1454.0,4.5024077772623645,431.0,3.025017158914687,95.0
마포구,상수동,Hongdae Cozy Stay,2,고위험군,37.54686313,126.9218142,193090.7102,449708.217,37.9569572,-6.40709531383164,42.08742389130599,43.0,5.015376385751945,1454.0,4.379275067337971,431.0,1.8958271185415647,95.0
마포구,노고산동,호미 게스트하우스,2,고위험군,37.55043029,126.9373534,194464.1731,450103.1004,26.17670955,-6.291631743013117,39.590939557335446,43.0,5.01306384241199,1454.0,3.9370104578852145,431.0,0.4981895084563722,95.0
마포구,연남동,J HOUSE,2,고위험군,37.55962836,126.9229854,193195.3709,451124.9198,45.64369053,3.170611775882918,47.099894948956205,43.0,5.012522921681241,1454.0,4.671789083996584,431.0,0.8508757638848163,95.0
