구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,업소명,X좌표,Y좌표,관리건축물대장PK,연면적(㎡),기타용도,지상층수,지하층수,총층수,건물용도명_direct,지역구분명_direct,주변환경명_direct,객실수_direct,시설규모_direct,건축연면적_direct,총층수_direct,지상층수_direct,지하층수_direct,건물용도명_통합,지역구분명_통합,객실수_통합,시설규모_통합,연면적_통합,총층수_통합,총층수_0층만보정,총층수_현재값과차이,주택유형_분류,지역분류_상업주거,상업지역여부,주거지역여부,주택가주변_여부,역세권_인접여부,유흥가_인접여부
종로구,창신동,VATICA HOTEL(바티카 호텔),1969,14,71.4,0.0564856021345574,0.1794,0.85,37.56737832,127.01474752,관광숙박업,VATICA HOTEL(바티카 호텔),201302.883784,451982.388504,1002110032,2331.84,영업용,8.0,1.0,9.0,,,,50.0,3292.0,0.0,9.0,8.0,1.0,영업용,,50.0,3292.0,3292.0,9.0,9.0,0.0,,,,,,,
종로구,명륜4가,호스텔 데이,1998,5,0.0,2.6288008294480694,0.138,0.18,37.57929506,126.99713608,관광숙박업,호스텔 데이,199747.024385,453304.910568,100219031,2139.35,제1종근린생활시설,7.0,1.0,8.0,숙박시설,일반상업지역,,13.0,349.0,0.0,8.0,7.0,1.0,숙박시설,일반상업지역,13.0,349.0,349.0,8.0,8.0,0.0,,상업지역,1.0,0.0,,,
종로구,숭인동,루미아호텔,2017,2,100.0,0.2694761079552084,0.1108,0.25,37.57109607,127.02145559,관광숙박업,루미아호텔,201895.419403,452395.129774,10021100208285,1997.89,관광숙박시설,14.0,1.0,15.0,,일반상업지역,,61.0,1998.0,1998.0,15.0,14.0,1.0,관광숙박시설,일반상업지역,61.0,1998.0,1998.0,15.0,15.0,0.0,,상업지역,1.0,0.0,,,
종로구,창신동,24guesthouse동대문마켓점,1992,6,0.0,0.2810012094609484,0.1465,0.18,37.56790086,127.00943028,관광숙박업,24guesthouse동대문마켓점,200833.121381,452040.32391,100217055,929.82,근린생활시설,5.0,1.0,6.0,,일반상업지역,,10.0,152.0,152.0,6.0,5.0,1.0,근린생활시설,일반상업지역,10.0,152.0,152.0,6.0,6.0,0.0,,상업지역,1.0,0.0,,,
종로구,관철동,호스텔 클로이,1985,14,0.0,0.4418327522790392,0.1565,0.08,37.56597443,126.98782642,관광숙박업,호스텔 클로이,198924.493312,451826.540749,1002126148,611.68,"근린생활시설, 업무시설",5.0,1.0,6.0,,일반상업지역,,19.0,293.0,293.0,6.0,5.0,1.0,"근린생활시설, 업무시설",일반상업지역,19.0,293.0,293.0,6.0,6.0,0.0,,상업지역,1.0,0.0,,,
종로구,원남동,메이플레이스 호텔 서울 동대문,2014,17,70.6,1.2008429113170085,0.115,0.18,37.57336561,126.99794846,관광숙박업,메이플레이스 호텔 서울 동대문,199818.76971,452646.808089,10021100198686,4942.71,숙박시설(관광호텔),13.0,2.0,15.0,,일반상업지역,,105.0,4943.0,0.0,15.0,13.0,2.0,숙박시설(관광호텔),일반상업지역,105.0,4943.0,4943.0,15.0,15.0,0.0,,상업지역,1.0,0.0,,,
종로구,권농동,언플러그 안국,1997,54,72.2,2.3135541243646194,0.1394,0.85,37.57427525,126.99045283,관광숙박업,언플러그 안국,199156.623916,452747.807991,1002117199,1353.48,숙박시설(근린생활시설),5.0,1.0,6.0,숙박시설,일반상업지역,,30.0,1353.0,1353.0,6.0,5.0,1.0,숙박시설,일반상업지역,30.0,1353.0,1353.0,6.0,6.0,0.0,,상업지역,1.0,0.0,,,
종로구,수송동,신라스테이 광화문,2015,2,50.0,0.589606501619105,0.1136,0.08,37.56990125,126.98030475,관광숙박업,신라스테이 광화문,198260.063191,452262.484573,10021100202897,34747.2,"숙박시설(관광호텔 및 부대시설),업무시설,판매시설",18.0,5.0,23.0,,일반상업지역,,338.0,17595.0,0.0,23.0,18.0,5.0,"숙박시설(관광호텔 및 부대시설),업무시설,판매시설",일반상업지역,338.0,17595.0,17595.0,23.0,23.0,0.0,,상업지역,1.0,0.0,,,
종로구,인의동,호텔 아트리움,2004,31,74.2,0.3467462995973981,0.1293,0.18,37.56913495,126.99733645,관광숙박업,호텔 아트리움,199764.691511,452177.255224,1002112150,9968.21,숙박시설(관광숙박시설),12.0,5.0,17.0,호텔,일반상업지역,,139.0,9968.0,9969.0,17.0,12.0,5.0,호텔,일반상업지역,139.0,9968.0,9969.0,17.0,17.0,0.0,,상업지역,1.0,0.0,,,
종로구,낙원동,베스트웨스턴 종로(인사동),2016,18,61.1,1.8758425864385964,0.1122,0.85,37.5696394,126.98875606,관광숙박업,베스트웨스턴 종로(인사동),199006.673946,452233.299151,10021100203237,1603.84,"관광숙박시설, 근린생활시설",10.0,2.0,12.0,숙박시설,일반상업지역,,42.0,1604.0,1604.0,12.0,10.0,2.0,숙박시설,일반상업지역,42.0,1604.0,1604.0,12.0,12.0,0.0,,상업지역,1.0,0.0,,,
종로구,숭인동,아이비씨호텔,2016,18,88.9,0.9974430536743816,0.1122,1.0,37.57050676,127.02206499,관광숙박업,아이비씨호텔,201949.270716,452329.735167,10021100203457,18707.07,"업무시설(오피스텔),관광호텔,근린생활시설",20.0,2.0,22.0,호텔,일반상업지역,,55.0,2997.0,2997.0,22.0,20.0,2.0,호텔,일반상업지역,55.0,2997.0,2997.0,22.0,22.0,0.0,,상업지역,1.0,0.0,,,
종로구,관철동,호스텔 하루,1967,4,25.0,2.415417623490573,0.1823,0.08,37.56622871,126.98353342,관광숙박업,호스텔 하루,198545.222418,451854.82089,1002124030,3577.65,"업무시설,근린생활시설",13.0,1.0,14.0,숙박시설,일반상업지역,유흥업소밀집지역,14.0,588.0,588.0,14.0,13.0,1.0,숙박시설,일반상업지역,14.0,588.0,588.0,14.0,14.0,0.0,,상업지역,1.0,0.0,0.0,0.0,1.0
종로구,익선동,ICON,2012,19,47.4,2.7817292841849,0.1179,0.7,37.57209924,126.98812931,관광숙박업,ICON,198951.339009,452506.320099,10021100192707,860.92,제2종근린생활시설,9.0,1.0,10.0,근린생활시설,일반상업지역,기타,28.0,861.0,861.0,10.0,9.0,1.0,근린생활시설,일반상업지역,28.0,861.0,861.0,10.0,10.0,0.0,,상업지역,1.0,0.0,0.0,0.0,0.0
종로구,익선동,호텔 다다-인사,2013,22,77.3,1.9857296100625288,0.1165,0.7,37.57189895,126.98875238,관광숙박업,호텔 다다-인사,199006.378605,452484.083301,10021100193861,956.03,관광숙박(호스텔),9.0,1.0,10.0,숙박시설,일반상업지역,학교정화(상대),36.0,956.0,956.0,10.0,9.0,1.0,숙박시설,일반상업지역,36.0,956.0,956.0,10.0,10.0,0.0,,상업지역,1.0,0.0,0.0,0.0,0.0
종로구,낙원동,종로크라운,1988,8,62.5,0.9824726387554562,0.1523,0.55,37.57131629,126.9874005,관광숙박업,종로크라운,198886.944446,452419.429557,1002119497,4285.76,숙박시설,9.0,2.0,11.0,,,,80.0,4286.0,0.0,11.0,9.0,2.0,숙박시설,,80.0,4286.0,4286.0,11.0,11.0,0.0,,,,,,,
종로구,평창동,동화킴스관광호텔,1990,0,0.0,0.0,0.1494,1.0,37.60669991,126.97433044,관광숙박업,동화킴스관광호텔,197733.391819,456346.84737,1002129207,3170.38,숙박시설(관광호텔),4.0,2.0,6.0,,,,51.0,3170.0,0.0,6.0,4.0,2.0,숙박시설(관광호텔),,51.0,3170.0,3170.0,6.0,6.0,0.0,,,,,,,
종로구,낙원동,오라카이 인사동 스위츠,2002,19,94.7,0.6194439847728106,0.1322,0.08,37.57025733,126.98654665,관광숙박업,오라카이 인사동 스위츠,198811.497418,452301.907781,1002120662,45510.23,숙박시설,24.0,6.0,30.0,호텔,일반상업지역,학교정화(상대),213.0,45510.0,0.0,30.0,24.0,6.0,호텔,일반상업지역,213.0,45510.0,45510.0,30.0,30.0,0.0,,상업지역,1.0,0.0,0.0,0.0,0.0
종로구,관수동,호텔베뉴지,1994,24,75.0,0.2811160606808903,0.1436,0.08,37.56598513,126.9900523,관광숙박업,호텔베뉴지,199121.144814,451827.704775,1002110606,6629.01,숙박시설,12.0,1.0,13.0,,일반상업지역,,163.0,6629.0,6629.0,13.0,12.0,1.0,숙박시설,일반상업지역,163.0,6629.0,6629.0,13.0,13.0,0.0,,상업지역,1.0,0.0,,,
종로구,관훈동,아미드 호텔 서울,1985,5,60.0,1.2127064842946906,0.1565,0.12,37.56984481,126.98341181,관광숙박업,아미드 호텔 서울,198534.549199,452256.166993,1002113136,15679.42,숙박시설,14.0,4.0,18.0,숙박시설,상업지역,,250.0,15679.0,0.0,18.0,14.0,4.0,숙박시설,상업지역,250.0,15679.0,15679.0,18.0,18.0,0.0,,상업지역,1.0,0.0,,,
종로구,당주동,포시즌스 호텔 서울,2015,11,9.1,0.0120121564480035,0.1136,0.55,37.56801651,126.97463351,관광숙박업,포시즌스 호텔 서울,197758.993027,452053.420839,10021100202817,67264.89,숙박시설,25.0,7.0,32.0,호텔,일반상업지역,,317.0,67265.0,0.0,32.0,25.0,7.0,호텔,일반상업지역,317.0,67265.0,67265.0,32.0,32.0,0.0,,상업지역,1.0,0.0,,,
종로구,와룡동,Hostel Tommy 호스텔 토미,1965,62,69.4,2.1717454920352344,0.1851,1.0,37.5716747,126.99041695,관광숙박업,Hostel Tommy 호스텔 토미,199153.425066,452459.177175,100214935,743.14,숙박시설,4.0,0.0,4.0,숙박시설,일반상업지역,기타,21.0,235.0,469.0,4.0,4.0,0.0,숙박시설,일반상업지역,21.0,235.0,469.0,4.0,4.0,0.0,,상업지역,1.0,0.0,0.0,0.0,0.0
종로구,운니동,노블관광호텔,2005,22,54.5,3.049457672910154,0.1279,0.85,37.57393452,126.98887068,관광숙박업,노블관광호텔,199016.856081,452710.006795,100217846,1228.72,숙박시설(여관),5.0,1.0,6.0,숙박시설,일반상업지역,학교정화(상대),34.0,1229.0,1229.0,6.0,5.0,1.0,숙박시설,일반상업지역,34.0,1229.0,1229.0,6.0,6.0,0.0,,상업지역,1.0,0.0,0.0,0.0,0.0
종로구,와룡동,바운드 호스텔,2013,90,66.7,0.9784679768260464,0.248,1.0,37.57338396,126.98952523,관광숙박업,바운드 호스텔,199074.670635,452648.894407,10021100194518,1481.92,"숙박시설, 근린생활시설",5.0,1.0,6.0,숙박시설,일반상업지역,학교정화(상대),30.0,1481.0,1482.0,6.0,5.0,1.0,숙박시설,일반상업지역,30.0,1481.0,1482.0,6.0,6.0,0.0,,상업지역,1.0,0.0,0.0,0.0,0.0
종로구,익선동,호텔 이비스앰배서더 인사동,2013,12,58.3,2.352052076140245,0.1165,0.7,37.57168791,126.98843016,관광숙박업,호텔 이비스앰배서더 인사동,198977.911016,452460.663047,10021100195968,14346.3,관광호텔,10.0,2.0,12.0,호텔,상업지역,,363.0,14346.0,14346.0,12.0,10.0,2.0,호텔,상업지역,363.0,14346.0,14346.0,12.0,12.0,0.0,,상업지역,1.0,0.0,,,
종로구,종로6가,(주) 동승 JW메리어트 동대문 스퀘어 서울,2015,15,73.3,1.9090851529441544,0.1136,1.0,37.56764454,127.00812433,관광숙박업,(주) 동승 JW메리어트 동대문 스퀘어 서울,200717.749032,452011.865092,10021100202937,41730.56,"숙박시설,문화및집회시설,공용주차장",10.0,6.0,16.0,숙박시설,일반상업지역,,170.0,41730.0,41731.0,16.0,10.0,6.0,숙박시설,일반상업지역,170.0,41730.0,41731.0,16.0,16.0,0.0,,상업지역,1.0,0.0,,,
종로구,인사동,도미인 익스프레스 서울 인사동,2018,26,88.5,3.678599523494187,0.1094,0.7,37.56962018,126.9863919,관광숙박업,도미인 익스프레스 서울 인사동,198797.815433,452231.193563,10021100209765,4543.43,관광호텔,13.0,3.0,16.0,호텔,일반상업지역,기타,127.0,4543.0,4543.0,16.0,13.0,3.0,호텔,일반상업지역,127.0,4543.0,4543.0,16.0,16.0,0.0,,상업지역,1.0,0.0,0.0,0.0,0.0
종로구,효제동,더도아스테이,2020,13,84.6,2.205256749033484,0.1065,0.7,37.57184081,127.00175573,관광숙박업,더도아스테이,200155.102293,452477.571801,10021100218565,1028.06,업무시설,10.0,1.0,11.0,,,,0.0,95.0,0.0,11.0,10.0,1.0,업무시설,,,95.0,95.0,11.0,11.0,0.0,,,,,,,
종로구,창신동,케이스테이,1970,2,50.0,2.577167206594277,0.178,0.08,37.56874973,127.01018412,관광숙박업,케이스테이,200899.709096,452134.545425,1002121733,1552.31,숙박시설,5.0,1.0,6.0,숙박시설,일반상업지역,기타,27.0,498.0,498.0,6.0,5.0,1.0,숙박시설,일반상업지역,27.0,498.0,498.0,6.0,6.0,0.0,,상업지역,1.0,0.0,0.0,0.0,0.0
종로구,창신동,오리지날 백패커스,1966,2,100.0,1.4376179213932505,0.1837,0.18,37.56968368,127.01175024,관광숙박업,오리지날 백패커스,201038.054251,452238.219197,1002117866,633.44,숙박시설,5.0,1.0,6.0,숙박시설,일반상업지역,기타,10.0,276.0,276.0,6.0,5.0,1.0,숙박시설,일반상업지역,10.0,276.0,276.0,6.0,6.0,0.0,,상업지역,1.0,0.0,0.0,0.0,0.0
중구,(장충동,앰배서더 서울 풀만 호텔,1963,3,0.0,0.0,0.188,0.45,37.55742965,127.00160709,숙박업,앰배서더 서울 풀만 호텔,200141.998469,450878.102981,100319395,32899.27,"숙박시설,호텔, 관광호텔, 관람집회시설, 근린생활시설, 영업, 운동시설",18.0,2.0,20.0,,,,313.0,,,20.0,18.0,2.0,"숙박시설,호텔, 관광호텔, 관람집회시설, 근린생활시설, 영업, 운동시설",,313.0,,32899.27,20.0,20.0,0.0,,,,,,,
성동구,성동,호텔 포코 성수,2014,14,42.9,4.611152257665639,0.115,0.85,37.54070199,127.0562547,관광숙박업,호텔 포코 성수,204971.645551,449023.019694,10051100201312,3177.53,관광호텔,11.0,2.0,13.0,,,,,,,13.0,11.0,2.0,관광호텔,,,,3177.53,13.0,13.0,0.0,,,,,,,
중구,(회현동,루미아 호텔,2015,0,0.0,0.0219789067187752,0.1136,0.12,37.55527178,126.97898241,관광숙박업,루미아 호텔,198142.881185,450638.810478,10031100218555,1184.89,숙박시설,5.0,1.0,6.0,호텔,준주거지역,학교정화(상대),34.0,956.0,956.0,6.0,5.0,1.0,호텔,준주거지역,34.0,956.0,956.0,6.0,6.0,0.0,,주거지역,0.0,1.0,0.0,0.0,0.0
중구,(광희동,소테츠호텔즈 더 스프라지르 서울 동대문,2015,10,70.0,1.3909133069761852,0.1136,0.7,37.5619628,127.00695765,관광숙박업,소테츠호텔즈 더 스프라지르 서울 동대문,200614.724712,451381.249501,10031100220634,12562.85,관광호텔,21.0,4.0,25.0,호텔,일반상업지역,,215.0,12563.0,0.0,25.0,21.0,4.0,호텔,일반상업지역,215.0,12563.0,12563.0,25.0,25.0,0.0,,상업지역,1.0,0.0,,,
중구,명동,호텔 크레토,2015,5,0.0,0.4885317068067778,0.1136,0.12,37.55924412,126.98729931,관광숙박업,호텔 크레토,198877.823602,451079.56184,10031100220314,1377.07,관광호텔,9.0,1.0,10.0,,중심상업지역,학교정화(상대),35.0,1377.0,0.0,10.0,9.0,1.0,관광호텔,중심상업지역,35.0,1377.0,1377.0,10.0,10.0,0.0,,상업지역,1.0,0.0,0.0,0.0,0.0
중구,남창동,24게스트하우스 명동타운점,1964,41,70.7,0.8002011767241046,0.1866,1.0,37.55661038,126.97811019,관광숙박업,24게스트하우스 명동타운점,198065.845617,450787.396771,100312137,4328.72,"업무시설, 제1종근린생활시설",10.0,1.0,11.0,,일반상업지역,,11.0,267.0,0.0,11.0,10.0,1.0,"업무시설, 제1종근린생활시설",일반상업지역,11.0,267.0,267.0,11.0,11.0,0.0,,상업지역,1.0,0.0,,,
중구,쌍림동,호텔 더 디자이너스 동대문,2015,53,67.9,0.616029877215514,0.1136,0.85,37.56091185,127.00486601,관광숙박업,호텔 더 디자이너스 동대문,200429.929354,451264.595792,10031100221034,4804.48,관광호텔,17.0,3.0,20.0,,,,99.0,4804.0,0.0,20.0,17.0,3.0,관광호텔,,99.0,4804.0,4804.0,20.0,20.0,0.0,,,,,,,
중구,명동,솔라리아 니시테츠 호텔 서울 명동,1971,23,69.6,1.7060041108251514,0.1766,0.7,37.55974994,126.98437425,관광숙박업,솔라리아 니시테츠 호텔 서울 명동,198619.388198,451135.74028,100315387,26966.53,"숙박시설,판매시설,제1,2종근린생활시설",22.0,2.0,24.0,호텔,중심상업지역,학교정화(상대),312.0,12389.0,0.0,24.0,22.0,2.0,호텔,중심상업지역,312.0,12389.0,12389.0,24.0,24.0,0.0,,상업지역,1.0,0.0,0.0,0.0,0.0
중구,태평로2가,24게스트하우스 서울시청점,1960,3,0.0,2.1118068261818674,0.1922,0.55,37.56195615,126.97553552,관광숙박업,24게스트하우스 서울시청점,197838.506308,451380.770303,100313178,2069.76,제2종근린생활시설,5.0,1.0,6.0,,일반주거지역,,11.0,358.0,358.0,6.0,5.0,1.0,제2종근린생활시설,일반주거지역,11.0,358.0,358.0,6.0,6.0,0.0,,주거지역,0.0,1.0,,,
중구,명동,호텔 스카이파크 센트럴 명동점,2002,28,85.7,2.0163512467186298,0.1322,0.85,37.56189383,126.9844402,관광숙박업,호텔 스카이파크 센트럴 명동점,198625.254251,451373.686003,100315023,19433.8,"숙박시설, 제2종근린생활시설",16.0,7.0,23.0,,중심상업지역,,312.0,18586.0,18586.0,23.0,16.0,7.0,"숙박시설, 제2종근린생활시설",중심상업지역,312.0,18586.0,18586.0,23.0,23.0,0.0,,상업지역,1.0,0.0,,,
중구,을지로5가,에이큐브 호텔,1985,49,85.7,0.6879433526849182,0.1565,0.85,37.56347491,127.00124884,관광숙박업,에이큐브 호텔,200110.335302,451549.054429,1003111956,2795.38,"관광숙박시설, 근린생활시설",8.0,2.0,10.0,,,,43.0,2387.0,0.0,10.0,8.0,2.0,"관광숙박시설, 근린생활시설",,43.0,2387.0,2387.0,10.0,10.0,0.0,,,,,,,
중구,북창동,소테츠호텔즈 더 스프라지르 서울 명동,2015,15,73.3,0.123132685403624,0.1136,0.85,37.55930346,126.97797124,관광숙박업,소테츠호텔즈 더 스프라지르 서울 명동,198053.638328,451086.299786,10031100221394,18598.8,관광숙박시설(관광호텔),17.0,5.0,22.0,,,,428.0,18599.0,0.0,22.0,17.0,5.0,관광숙박시설(관광호텔),,428.0,18599.0,18599.0,22.0,22.0,0.0,,,,,,,
중구,주교동,2U호스텔,1967,21,0.0,1.9250905212729232,0.1823,1.0,37.56586745,126.99740093,관광숙박업,2U호스텔,199770.377676,451814.600448,1003112132,605.42,"점포, 사무실, 숙박시설",5.0,0.0,5.0,,,,20.0,358.0,0.0,5.0,5.0,0.0,"점포, 사무실, 숙박시설",,20.0,358.0,358.0,5.0,5.0,0.0,,,,,,,
중구,장교동,롯데시티호텔명동,2015,3,0.0,0.752336051950276,0.1136,0.08,37.56418691,126.9872883,관광숙박업,롯데시티호텔명동,198876.925292,451628.153188,10031100221754,25333.62,관광호텔,25.0,5.0,30.0,,,,435.0,25334.0,0.0,30.0,25.0,5.0,관광호텔,,435.0,25334.0,25334.0,30.0,30.0,0.0,,,,,,,
중구,충무로2가,호텔 스카이파크3,1969,27,81.5,0.7798304197287472,0.1794,1.0,37.55856041,126.98658709,관광숙박업,호텔 스카이파크3,198814.884441,451003.686959,100314955,5866.31,"숙박시설,근린생활시설",9.0,2.0,11.0,호텔,중심상업지역,,136.0,5866.0,0.0,11.0,9.0,2.0,호텔,중심상업지역,136.0,5866.0,5866.0,11.0,11.0,0.0,,상업지역,1.0,0.0,,,
중구,(남산동,자자백팩커스,1985,0,0.0,0.0,0.1565,0.85,37.55605441,126.98563136,관광숙박업,자자백팩커스,198730.397072,450725.563076,100315545,607.64,숙박시설,4.0,1.0,5.0,,일반주거지역,,20.0,608.0,608.0,5.0,4.0,1.0,숙박시설,일반주거지역,20.0,608.0,608.0,5.0,5.0,0.0,,주거지역,0.0,1.0,,,
중구,명동,서울 라이트 인 명동,1969,19,68.4,1.7510884294971272,0.1794,0.35,37.56145726,126.98456352,관광숙박업,서울 라이트 인 명동,198636.142124,451325.229841,100315020,8852.09,"사무실, 근린생활시설,숙박시설",15.0,2.0,17.0,,,,23.0,506.0,0.0,17.0,15.0,2.0,"사무실, 근린생활시설,숙박시설",,23.0,506.0,506.0,17.0,17.0,0.0,,,,,,,
중구,(남산동,오요5,1983,1,100.0,2.128231705849268,0.1594,0.12,37.55618747,126.98405523,관광숙박업,오요5,198591.133748,450740.35316,100315640,911.5,"숙박시설, 주택",4.0,1.0,5.0,,일반주거지역,학교정화(상대),20.0,611.0,0.0,5.0,4.0,1.0,"숙박시설, 주택",일반주거지역,20.0,611.0,611.0,5.0,5.0,0.0,,주거지역,0.0,1.0,0.0,0.0,0.0
중구,(남산동,오요6(OYO6),2011,3,100.0,1.845368919833436,0.1194,0.7,37.55655506,126.98441998,관광숙박업,오요6(OYO6),198623.369755,450781.146729,10031100205453,982.16,제2종근린생활시설,5.0,1.0,6.0,,일반주거지역,,18.0,260.0,0.0,6.0,5.0,1.0,제2종근린생활시설,일반주거지역,18.0,260.0,260.0,6.0,6.0,0.0,,주거지역,0.0,1.0,,,
중구,을지로6가,케이스타호텔,1986,19,47.4,0.6931471805599453,0.1551,0.85,37.56374548,127.00581237,관광숙박업,케이스타호텔,200513.524528,451579.099838,1003111204,5755.54,"업무시설, 근린생활시설",11.0,4.0,15.0,,상업지역,,13.0,355.0,5706.0,15.0,11.0,4.0,"업무시설, 근린생활시설",상업지역,13.0,355.0,5706.0,15.0,15.0,0.0,,상업지역,1.0,0.0,,,
중구,주교동,엘림 호스텔,1968,34,58.8,0.1177830356563834,0.1808,0.7,37.56629135,127.00045147,관광숙박업,엘림 호스텔,200039.886363,451861.645694,1003112397,880.5,"영업, 관광숙박시설",5.0,1.0,6.0,,,,12.0,0.0,0.0,6.0,5.0,1.0,"영업, 관광숙박시설",,12.0,,880.5,6.0,6.0,0.0,,,,,,,
중구,을지로3가,로스터블록,1971,37,78.4,0.2993933318726824,0.1766,1.0,37.56339033,126.99268792,관광숙박업,로스터블록,199353.972648,451539.691053,1003113197,116.2,"주택, 점포",3.0,0.0,3.0,,,,1.0,0.0,0.0,3.0,3.0,0.0,"주택, 점포",,1.0,,116.2,3.0,3.0,0.0,,,,,,,
중구,(회현동,제이오너 호스텔,2006,3,0.0,0.7282385003712154,0.1265,0.08,37.55530397,126.98284082,관광숙박업,제이오너 호스텔,198483.811641,450642.314853,100314479,612.73,숙박시설,3.0,1.0,4.0,,일반주거지역,학교정화(상대),10.0,212.0,613.0,4.0,3.0,1.0,숙박시설,일반주거지역,10.0,212.0,613.0,4.0,4.0,0.0,,주거지역,0.0,1.0,0.0,0.0,0.0
중구,충무로5가,머룸스테이,1955,32,62.5,0.5643439291313687,0.4817,0.45,37.56119377,127.00084581,관광숙박업,머룸스테이,200074.730449,451295.873888,100316335,95.87,"영업, 숙박시설",2.0,0.0,2.0,숙박시설,,,1.0,43.0,0.0,2.0,2.0,0.0,숙박시설,,1.0,43.0,43.0,2.0,2.0,0.0,,,,,,,
중구,(광희동,STAY ON,1966,9,55.6,1.0736109864626924,0.1837,1.0,37.5618116,127.00675249,관광숙박업,STAY ON,200596.59901,451364.46761,1003110164,210.65,영업,6.0,0.0,6.0,,,,2.0,79.0,0.0,6.0,6.0,0.0,영업,,2.0,79.0,79.0,6.0,6.0,0.0,,,,,,,
중구,을지로7가,라하 부티크 디디피,2012,24,95.8,0.4663738611951568,0.1179,0.85,37.56262124,127.0082658,관광숙박업,라하 부티크 디디피,200730.296204,451454.338716,10031100208713,2666.84,"제1종근린생활시설, 업무시설, 관광숙박시설",11.0,2.0,13.0,,,,12.0,328.0,0.0,13.0,11.0,2.0,"제1종근린생활시설, 업무시설, 관광숙박시설",,12.0,328.0,328.0,13.0,13.0,0.0,,,,,,,
중구,(회현동,호텔 블리스 I,2025,9,88.9,0.5616258388634469,0.1,0.08,37.55681031,126.98310837,관광숙박업,호텔 블리스 I,198507.482446,450809.495456,1000000000000006377257,1047.78,관광숙박시설,6.0,2.0,8.0,,일반주거지역,,0.0,1048.0,0.0,8.0,6.0,2.0,관광숙박시설,일반주거지역,,1048.0,1048.0,8.0,8.0,0.0,,주거지역,0.0,1.0,,,
중구,서소문동,정동스테이25(JEONGDONG STAY 25),2024,2,0.0,1.3293120501244582,0.1011,0.7,37.56106147,126.97459289,관광숙박업,정동스테이25(JEONGDONG STAY 25),197755.195577,451281.493188,1000000000000004902963,1348.48,제2종근린생활시설,9.0,1.0,10.0,,,,15.0,0.0,0.0,10.0,9.0,1.0,제2종근린생활시설,,15.0,,1348.48,10.0,10.0,0.0,,,,,,,
중구,소공동,크라운파크 호텔 서울 명동,1971,7,71.4,1.3237147044676525,0.1766,0.85,37.56101578,126.9799895,관광숙박업,크라운파크 호텔 서울 명동,198232.003863,451276.307297,100312060,10257.56,"업무시설, 근린생활시설, 관광숙박시설",16.0,2.0,18.0,,일반상업지역,,0.0,10258.0,0.0,18.0,16.0,2.0,"업무시설, 근린생활시설, 관광숙박시설",일반상업지역,,10258.0,10258.0,18.0,18.0,0.0,,상업지역,1.0,0.0,,,
중구,황학동,호스텔 소우재,1984,51,82.4,1.6453061451866118,0.158,1.0,37.56418869,127.0203495,관광숙박업,호스텔 소우재,201797.872285,451628.469874,1003123191,301.52,근린생활시설(소매점),3.0,1.0,4.0,,,,2.0,0.0,0.0,4.0,3.0,1.0,근린생활시설(소매점),,2.0,,301.52,4.0,4.0,0.0,,,,,,,
중구,(회현동,호텔블리스Ⅱ,2025,4,100.0,0.2089589163222533,0.1,0.08,37.55663789,126.9831709,관광숙박업,호텔블리스Ⅱ,198513.004472,450790.358158,1000000000000006378227,467.58,관광숙박시설(호스텔),5.0,2.0,7.0,숙박시설,주거지역,학교정화(상대),0.0,468.0,0.0,7.0,5.0,2.0,숙박시설,주거지역,,468.0,468.0,7.0,7.0,0.0,,주거지역,0.0,1.0,0.0,0.0,0.0
중구,(회현동,보코 언 아이에이치지 호텔,1979,3,33.3,1.3516741604732871,0.1652,0.12,37.5557044,126.97785909,관광숙박업,보코 언 아이에이치지 호텔,198043.635511,450686.849957,100314242,27174.04,"관광숙박시설,근린생활시설",19.0,2.0,21.0,숙박시설,,,576.0,26667.0,26031.0,21.0,19.0,2.0,숙박시설,,576.0,26667.0,26031.0,21.0,21.0,0.0,,,,,,,
중구,명동,유스테이호스텔(U-STAY HOSTEL),1964,19,52.6,1.7645098267806796,0.1866,0.7,37.56011013,126.98486327,관광숙박업,유스테이호스텔(U-STAY HOSTEL),198662.60153,451175.710665,100315184,1240.43,"점포, 사무실,제2종근린생활시설",5.0,1.0,6.0,숙박시설,일반상업지역,,24.0,398.0,0.0,6.0,5.0,1.0,숙박시설,일반상업지역,24.0,398.0,398.0,6.0,6.0,0.0,,상업지역,1.0,0.0,,,
