구,동,숙소명,경도,위도,fire_count_150m,x_5181,y_5181,승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,최근접_소화용수_거리등급,총층수,연면적,최종_화재위험점수,cluster_k2,lisa_I,lisa_p,lisa_q,lisa_significant,lisa_type
중구,을지로7가,라하 부티크 디디피,127.0082658,37.56262124,7,200730.2962148024,451454.3384028216,2012,0.2597,24,95.8,0.4663738611951568,0.1179,0.85,0,13,5.796057750765372,27.44713467920295,1,-0.007938138001016155,0.482,4,False,Not significant
중구,회현동,호텔 블리스 I,126.98310837,37.55681031,4,198507.482452309,450809.49595476897,2025,0.0898,9,88.9,0.5616258388634469,0.1,0.08,2,8,6.955592608396297,25.91619470783464,0,0.2345242398026378,0.021,3,True,Low-Low
중구,서소문동,정동스테이25(JEONGDONG STAY 25),126.97459289,37.56106147,1,197755.19571897227,451281.4936316292,2024,0.3718,2,0.0,1.3293120501244582,0.1011,0.7,1,10,7.207474612044422,27.546979263304657,0,0.22848957508569925,0.265,3,False,Not significant
중구,소공동,크라운파크 호텔 서울 명동,126.9799895,37.56101578,4,198232.00342930667,451276.3073778232,1971,0.1867,7,71.4,1.3237147044676525,0.1766,0.85,0,18,9.235910648087712,30.118161918342413,1,0.056865349833681134,0.338,3,False,Not significant
중구,황학동,호스텔 소우재,127.0203495,37.56418869,14,201797.8721398109,451628.4694356519,1984,0.192,51,82.4,1.6453061451866118,0.158,1.0,1,4,5.712147390987829,38.72040385274424,1,3.348404403335811,0.001,1,True,High-High
중구,회현동,호텔블리스Ⅱ,126.9831709,37.55663789,2,198513.00407747697,450790.35839437816,2025,0.0959,4,100.0,0.2089589163222533,0.1,0.08,2,7,6.150602768446279,25.13658122082515,0,0.5480057759474001,0.015,3,True,Low-Low
중구,회현동,보코 언 아이에이치지 호텔,126.97785909,37.5557044,3,198043.63550769063,450686.8494071406,1979,0.2452,3,33.3,1.3516741604732871,0.1652,0.12,1,21,10.16708182945882,24.1919247384856,0,0.244431745373571,0.11,3,False,Not significant
중구,명동,유스테이호스텔(U-STAY HOSTEL),126.98486327,37.56011013,7,198662.60160417395,451175.7104187975,1964,0.1198,19,52.6,1.7645098267806796,0.1866,0.7,1,6,5.988961416889864,31.4023614277182,1,0.13076693999204822,0.154,1,False,Not significant
중구,을지로5가,나인트리 바이 파르나스 서울 동대문,127.00211965,37.56386326,4,200187.27124684607,451592.1579998256,2019,0.3749,26,76.9,0.8946039777841406,0.1079,0.7,1,23,9.090768236835338,34.632983190706994,1,-0.026042132151832008,0.411,2,False,Not significant
중구,남대문로2가,스탠포드호텔 명동,126.98190996,37.56189911,6,198401.7015538737,451374.3121891582,2021,0.1867,6,33.3,5.676753802268282,0.105,0.08,0,22,9.401043372798052,25.41316205003101,0,0.05632574766883889,0.053,1,False,Not significant
중구,신당동,케이그랜드호텔 DDP,127.0106231,37.56571746,0,200938.5284729713,451798.0033596581,1971,0.1001,4,0.0,2.25044254165524,0.4535,0.55,2,7,5.68697535633982,38.81861666692698,0,0.5637225427993251,0.104,3,False,Not significant
중구,주교동,zip 1972 hostel,126.99747477,37.56535668,3,199776.9001814529,451757.9109637574,1963,0.2365,9,22.2,1.2918251737361308,0.188,1.0,1,3,5.19295685089021,32.750494170958554,0,0.14895972943581276,0.245,3,False,Not significant
중구,충무로3가,스테이모드,126.98975855,37.55941767,3,199095.1133079861,451098.7971631648,1965,0.067,3,0.0,1.6193781504839415,0.1851,0.7,0,4,5.625893002661495,19.70412585774021,0,0.35899816449888095,0.023,3,True,Low-Low
중구,을지로5가,미리네 스테이,127.00240658,37.56263589,3,200212.6250234732,451455.9349882996,2022,0.3749,7,57.1,0.3809454909338458,0.1036,0.08,0,4,4.499809670330265,12.992566299116268,0,0.2062429389984677,0.147,3,False,Not significant
중구,을지로7가,스테이 쉼,127.00804487,37.56263015,7,200710.7766229064,451455.32561407017,1996,0.2656,22,90.9,0.4102843945441133,0.1408,0.85,0,6,5.19295685089021,27.048028405266194,1,-0.007938138001016155,0.482,4,False,Not significant
중구,명동,무드온 명동,126.98317648,37.56042879,10,198513.57242597576,451211.1032490588,1956,0.1153,7,14.3,1.155343917473199,0.48,1.0,0,4,5.672257407248344,32.43955047955587,1,0.41785919811316335,0.146,1,False,Not significant
중구,남산동,더큐브 호텔,126.98541188,37.55609169,1,198711.0045534644,450729.7036035063,2003,0.1408,0,0.0,0.0425596144187959,0.1308,0.85,2,4,6.770365021936596,30.06661225551811,0,0.9339920839883746,0.001,3,True,Low-Low
중구,황학동,SINDANG GRAND JOY 호스텔,127.01860099,37.56332856,2,201643.41070559,451532.9731090851,1955,0.1457,25,84.0,0.2986770404591526,0.9051,0.7,1,2,5.304299438225584,49.276357820755386,1,0.28455697217567155,0.161,3,False,Not significant
중구,태평로1가,글로카로카호스텔,126.97585864,37.56555219,3,197867.1570509121,451779.8812271267,1971,0.4735,2,0.0,0.041672696400568,0.1766,0.55,2,26,7.732369222284388,32.1755828298067,0,0.37809256768643257,0.019,3,True,Low-Low
중구,서소문동,ENA 스위트 호텔,126.97310353,37.55956061,5,197623.55804409643,451114.9525318081,2017,0.412,3,0.0,0.3113518165376857,0.1108,0.18,0,28,9.556472939837557,14.4479114085873,0,0.045021423835750675,0.163,3,False,Not significant
중구,남대문로4가,호텔 그레이스리 서울,126.97618148,37.55884724,9,197895.4907544846,451035.70354299096,2018,0.2774,3,100.0,1.0595929651036675,0.1094,0.25,0,26,9.793114495054756,22.70304133160369,0,0.22452793893875603,0.213,1,False,Not significant
중구,광희동,더 페이즈,127.00776838,37.56088977,3,200686.36427222608,451262.1619143894,2018,0.3471,21,100.0,0.6931471805599453,0.1094,1.0,0,5,5.1298987149230735,30.51201022951729,1,0.18714853581091606,0.164,3,False,Not significant
중구,을지로5가,머큐어 앰배서더 서울 동대문(MERCURE AMBASSADOR SEOUL DONGDAEMUN),127.00107824,37.56466188,9,200095.26157320905,451680.7938687005,2021,0.3441,31,58.1,0.9496384970203852,0.105,0.25,1,24,14.139046624834336,30.319097536746924,0,0.17571101903840486,0.275,1,False,Not significant
중구,무학동,로밍 타이거,127.01446136,37.56131454,9,201277.70584095907,451309.376298978,1991,0.1787,28,82.1,0.6554068525770982,0.148,0.7,0,6,5.420534999272286,24.4886326596246,1,0.81033097774297,0.012,1,True,High-High
중구,남산동,어반 스위트 스테이 (Urban Suite Stay),126.98473806,37.55599413,1,198651.4645603802,450718.8850585168,2001,0.1313,0,0.0,1.13560085803745,0.1337,0.12,1,6,5.402677381872279,15.567446680123762,0,0.9339920839883746,0.001,3,True,Low-Low
중구,충무로3가,MOREN SEOUL MYEONGDONG,126.99012549,37.55945274,3,199127.53482169352,451102.6860484696,1955,0.0743,1,0.0,1.519252194795509,0.4817,0.7,1,5,5.351858133476067,33.20237937026373,0,0.28262055174867434,0.082,3,False,Not significant
중구,인현동,이랑 스테이,126.9924598,37.5614873,11,199333.8015707242,451328.4790456216,1971,0.067,22,54.5,0.0994449297057108,0.4535,0.85,1,6,4.262679877041316,35.06920356244347,1,0.007734231204434528,0.48,1,False,Not significant
중구,을지로6가,하이 동대문 호스텔,127.00666628,37.5646535,14,200588.96014964744,451679.88412889687,1961,0.2423,25,60.0,1.8674258023017924,0.4712,1.0,1,6,5.497168225293202,45.374679437119205,1,1.2859356427942363,0.053,1,False,Not significant
중구,을지로5가,안온 스테이,127.001911,37.56281707,3,200168.83936368392,451476.0428280154,1968,0.3564,14,64.3,0.1943595353534336,0.1808,0.08,1,7,4.8283137373023015,21.46030693245578,0,0.11077092306070943,0.316,3,False,Not significant
중구,명동,하이 서울 호스텔 명동 명동 웨스트,126.98767512,37.55926806,3,198911.02898526256,451082.2143232476,1967,0.078,4,0.0,0.481258947477698,0.1823,0.12,1,8,5.075173815233827,14.629388769354671,0,0.32080935812377764,0.043,3,True,Low-Low
중구,황학동,유어모먼트,127.02231807,37.56647742,12,201971.73437813687,451882.53109900426,1995,0.2774,15,73.3,0.1725257551322526,0.1422,0.85,1,5,4.653960350157523,30.73203178553972,1,2.2710101315459847,0.001,1,True,High-High
중구,중림동,라서울 스테이,126.96814345,37.55608468,8,197185.1786129457,450729.3025313743,1963,0.4552,25,76.0,1.1301819904368455,0.3278,0.18,0,5,4.61512051684126,25.370331810664844,0,0.14067444556298142,0.259,1,False,Not significant
중구,명동,하이 서울 호스텔,126.98161125,37.5583226,6,198375.23214676,450977.3670082268,1961,0.0858,24,20.8,0.3457963134963362,0.6113,0.7,0,5,5.204006687076795,30.3442195058962,1,-0.004785905101336291,0.457,4,False,Not significant
중구,북창동,한 스위트 서울,126.97683678,37.55960572,9,197953.4111903821,451119.87136837153,1969,0.2597,14,100.0,0.5684437020589881,0.1794,1.0,0,10,6.295266001439646,31.56871715558992,1,0.4442040784903362,0.082,1,False,Not significant
중구,충무로2가,올스테이인,126.98911126,37.55898959,2,199037.9162822885,451051.29178334575,1955,0.0473,3,0.0,2.841286274533761,0.4817,0.25,1,3,5.60947179518496,30.00304794593067,0,0.5743506563245729,0.012,3,True,Low-Low
중구,충무로3가,트레블로지 명동 남산,126.98998281,37.55981918,4,199114.93262361377,451143.357884081,1990,0.0799,2,0.0,1.3201915862543043,0.1494,0.08,0,16,8.549660381553739,11.604348729931711,0,0.1753046098129856,0.083,3,False,Not significant
중구,남대문로5가,스테이 한가온 명동,126.97494606,37.55543671,7,197786.23308500304,450657.203621982,1967,0.341,6,0.0,0.6931471805599453,0.4606,0.08,2,3,4.727387818712341,30.953455858892315,0,0.18030446784671408,0.082,1,False,Not significant
중구,충무로4가,제이빌스,126.99371678,37.55987697,1,199444.84743315104,451149.74328230246,2006,0.122,2,0.0,1.0543572796640688,0.1265,0.7,2,7,4.61512051684126,28.76463939091588,0,0.9003967264215805,0.001,3,True,Low-Low
중구,다동,호텔 미드시티 명동,126.98031531,37.56491356,2,198260.88047328644,451708.9089816888,1970,0.3502,2,0.0,0.0714589639821449,0.178,0.35,2,10,8.750683034784592,28.42935718696288,0,0.205522331044153,0.261,3,False,Not significant
중구,명동,헨나호텔서울명동,126.98753085,37.55927368,3,198898.28201903703,451082.8397579377,2021,0.0818,4,0.0,0.4909442532121617,0.105,0.12,1,9,8.06211758275474,14.652234792010177,0,0.32080935812377764,0.043,3,True,Low-Low
중구,을지로3가,아르보 스테이,126.99317659,37.56344317,21,199397.1477959029,451545.5527242177,1931,0.0858,32,65.6,0.3669189783089517,0.6692,0.25,0,3,4.969813299576001,28.944416726284096,1,7.264068494956684,0.001,1,True,High-High
중구,필동,라임스테이 명동 호스텔,126.99426166,37.55847797,0,199492.98071013644,450994.4677791143,1967,0.1867,2,0.0,0.0266682470821613,0.1823,0.45,2,6,4.962844630259907,25.265822213596365,0,1.135564229389139,0.001,3,True,Low-Low
중구,충무로2가,호스텔 고울,126.98895997,37.56006354,2,199024.5629284049,451170.48907582,1989,0.078,3,0.0,0.0386148361277795,0.1509,0.04,2,8,3.7612001156935615,16.677866995827262,0,0.44262625443870873,0.061,3,False,Not significant
중구,주교동,먼슬리브 을지로 광장시장 호텔 스테이[Monthliv Euljiro Gwangjang Market Hotel Stay],126.99838824,37.56590912,4,199857.604769431,451819.2235491958,1998,0.2834,27,74.1,0.6931471805599453,0.138,0.7,0,6,5.752572638825633,25.19363383405692,1,0.13977283181919428,0.119,3,False,Not significant
중구,서소문동,THE VILLA 23,126.97475999,37.56112681,1,197769.96151805297,451288.7416221262,2024,0.3656,2,0.0,1.0620228412358177,0.1011,0.7,2,15,7.043430621702321,32.79438157744884,0,0.02691742968493479,0.496,3,False,Not significant
중구,황학동,FRGE (에프알지이),127.02003395,37.56738069,11,201769.91786976205,451982.7380292575,2025,0.2139,73,79.5,0.0281312502503589,0.1,1.0,1,6,6.033709528701728,34.55418761341237,1,1.3695637327340642,0.01,1,True,High-High
중구,충무로2가,트래비스타 호스텔,126.98891523,37.55986394,1,199020.6073324176,451148.3363029326,2024,0.0706,4,0.0,0.2647841083585263,0.1011,0.7,2,12,7.052314392164081,27.357396504419583,0,0.5644431507536398,0.061,3,False,Not significant
중구,명동,HISTAY HOSTEL,126.98140792,37.56027363,3,198357.30942739264,451193.91176338674,1968,0.129,0,0.0,1.4455626827148471,0.1808,0.08,2,7,6.660754391137361,23.84271827771133,0,0.1298653262482611,0.264,3,False,Not significant
중구,명동,르메르디앙 서울 명동,126.98192631,37.55896817,5,198403.0835621664,451049.01222433365,2022,0.0838,9,11.1,0.5121362399431111,0.1036,1.0,1,20,9.93037288131751,29.4328575196505,0,0.017460730985895224,0.394,3,False,Not significant
중구,명동,MOK HOSTEL,126.98332654,37.55934315,4,198526.8094728412,451090.60769364657,1954,0.078,7,42.9,1.1668880572200644,0.2009,0.45,2,7,7.147094961998415,31.91095613596473,0,-0.03788605814976247,0.379,2,False,Not significant
중구,남산동,올리브 호스텔,126.98432036,37.55561712,1,198614.54987054423,450677.0475134435,1993,0.1408,0,0.0,2.677441572623574,0.4148,0.85,2,5,6.045005314036012,43.53955982284788,0,0.9339920839883746,0.001,3,True,Low-Low
중구,회현동,남산스토리 나인,126.97995879,37.5530029,1,198229.10047854,450386.9735282989,1990,0.2112,0,0.0,0.0192578166044145,0.42,0.25,2,5,6.284134161070802,29.8615726239392,0,0.9339920839883747,0.001,3,True,Low-Low
중구,저동,주)조선호텔앤리조트 포포인츠 조선 명동,126.98864042,37.56283151,3,198996.36635692828,451477.7044343526,2020,0.1735,2,0.0,0.4075593497112791,0.1065,0.08,0,29,9.931637595952472,10.511268314805353,0,-0.0037954960646005,0.469,2,False,Not significant
중구,을지로4가,코스모하버 인 명동2,126.99675538,37.56414615,5,199713.3386477151,451623.5583003093,1976,0.1787,42,64.3,0.6087088614133708,0.1694,0.25,0,6,5.402677381872279,18.01345960830502,1,-0.05603444994705261,0.172,2,False,Not significant
중구,황학동,모먼트맨션,127.02058063,37.56394721,12,201818.29827441293,451601.6724407199,1990,0.2029,47,89.4,1.4319548452276067,0.1494,1.0,0,5,5.247024072160486,32.12251260617748,1,2.0402106739507886,0.004,1,True,High-High
중구,필동,G3호텔,126.9921215,37.55907589,2,199303.88935521813,451060.8435076404,2020,0.129,12,41.7,0.0285363072649343,0.1065,0.08,2,23,6.059123195581797,21.73790829316573,0,0.6006955367017458,0.007,3,True,Low-Low
중구,만리동,유에이치 스위트 더 서울,126.96738568,37.55355582,2,197118.12522864927,450448.652191479,2019,0.3471,27,63.0,0.5933967777928858,0.1079,1.0,1,13,6.442540166468199,34.912348159593115,1,0.28455697217567155,0.164,3,False,Not significant
중구,남산동,보로인 명동,126.98432696,37.55514884,1,198615.1243795908,450625.0739174945,1986,0.1607,0,0.0,2.0880996044229505,0.4272,0.85,2,3,5.572154032177765,42.337833021644016,0,0.9339920839883746,0.001,3,True,Low-Low
중구,남학동,홈즈레드 명동,126.99051213,37.55807414,1,199161.68106546145,450949.67427408433,2018,0.0918,0,0.0,0.6931471805599453,0.1094,0.7,2,16,8.60611940061064,29.79391392226225,0,0.8668013688547864,0.003,3,True,Low-Low
중구,을지로6가,노보텔 앰배서더 서울 동대문 호텔,127.00356135,37.56352003,3,200314.64700060443,451554.0673570389,2018,0.3842,12,66.7,0.3220202100326725,0.1094,0.08,1,25,10.106673264509393,24.09324738522066,0,0.2062429389984677,0.15,3,False,Not significant
중구,회현동,주)조선호텔앤리조트 레스케이프,126.97870364,37.55715446,6,198118.29616843685,450847.7715722199,2018,0.1867,41,75.6,0.2297880940328783,0.1094,0.85,1,33,10.221104570071097,34.38739756325296,1,0.0031851800425995998,0.462,1,False,Not significant
중구,충무로2가,호텔롯데 엘세븐명동,126.98619248,37.55861521,3,198780.0189323358,451009.7739215259,2015,0.1198,24,79.2,0.8695457190507778,0.1136,0.7,1,22,9.61693817168028,32.055824480529125,1,0.2253373421860194,0.121,3,False,Not significant
중구,을지로5가,라마다 바이 윈덤 서울 동대문 (RAMADA BY WYNDHAM SEOUL DONGDAEMUN),127.00182446,37.56322588,5,200161.19256004447,451521.4157719856,2006,0.3564,22,86.4,0.780879174428781,0.1265,0.7,0,17,9.431081038674082,29.251397906677933,1,0.031241077410822944,0.296,3,False,Not significant
중구,광희동,케이 게스트하우스 동대문프리미엄점,127.00596078,37.56094517,5,200526.6559303137,451268.29899532616,2008,0.3873,32,81.2,2.688099414682861,0.1237,0.18,0,13,6.901737206656574,25.20681726943043,1,0.008273833369276742,0.461,3,False,Not significant
중구,광희동,96번지,127.0089649,37.56206664,5,200792.0686526347,451392.7900025863,1988,0.2685,24,58.3,0.9088557533866368,0.1523,0.7,0,8,6.016157159698354,24.884453085635545,1,0.045021423835750675,0.168,3,False,Not significant
중구,남대문로4가,코트야드 메리어트 서울 명동,126.97613718,37.55844079,7,197891.5651307315,450990.5934046104,2016,0.2774,10,50.0,0.8166206081401566,0.1122,0.25,0,25,10.368384414413704,19.37228312110412,0,0.11095192885018189,0.18,1,False,Not significant
중구,을지로5가,트레블로지 동대문 호텔,127.00109712,37.563663,8,200096.93089911155,451569.9299491938,2016,0.3287,41,80.5,0.5931547759524908,0.1122,0.85,0,24,9.009080614161975,30.44428639829772,1,0.07204251452076389,0.364,1,False,Not significant
중구,필동,픽셀스테이 명동점,126.99138527,37.55888617,2,199238.8372836584,451039.7925434499,1995,0.1065,2,0.0,0.3039956479433046,0.1422,0.7,2,6,5.726847747587197,27.910954487304814,0,0.5480057759474001,0.018,3,True,Low-Low
중구,명동,호텔 28,126.98318249,37.56160377,11,198514.1267686757,451341.5120546789,1972,0.1658,14,57.1,1.3130221600135648,0.4518,0.35,1,6,8.448914350662942,34.77612209736783,0,0.9026507607810482,0.04,1,True,High-High
중구,명동,호텔스카이파크명동Ⅱ,126.98426358,37.56217058,11,198609.65457527063,451404.404736513,1995,0.1947,26,73.1,2.1351521486938414,0.1422,0.85,1,25,8.869679374733515,38.09032430525661,1,1.4473825613928997,0.007,1,True,High-High
중구,명동,알로프트서울명동호텔,126.98113677,37.55952462,3,198333.3354696573,451110.7852900659,2016,0.1153,6,0.0,0.9245514488815216,0.1122,0.7,0,25,9.470008697972764,19.69814099038041,0,0.11077092306070943,0.317,3,False,Not significant
중구,남산동,원투쓰리호스텔,126.98398358,37.55587082,1,198584.79684873697,450705.2102084616,1996,0.129,0,0.0,2.6556884490078847,0.1408,0.12,2,6,5.958424693029782,25.77565539632576,0,0.9339920839883746,0.001,3,True,Low-Low
중구,쌍림동,영빈호텔,127.00475169,37.56030545,6,200419.832155102,451197.2915495001,1993,0.4244,25,80.0,0.4660897299245992,0.1451,0.85,1,8,8.04237800517328,36.52238449967325,1,-0.020728075389208078,0.235,4,False,Not significant
